YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kodiak Island, AK",2150,50296,1134,7.7,2890
1997-01-01,"Kodiak Island, AK",2150,46673,1323,9.2,2910
1998-01-01,"Kodiak Island, AK",2150,47200,1234,8.7,2879
1999-01-01,"Kodiak Island, AK",2150,48285,928,6.7,2897
2000-01-01,"Kodiak Island, AK",2150,50879,982,7.2,2804
2001-01-01,"Kodiak Island, AK",2150,50431,1028,7.6,2817
2002-01-01,"Kodiak Island, AK",2150,50807,1105,8.3,2743
2003-01-01,"Kodiak Island, AK",2150,51852,1138,8.7,2825
2004-01-01,"Kodiak Island, AK",2150,52734,1106,8.5,2697
2005-01-01,"Kodiak Island, AK",2150,54933,1095,8.6,2701
2006-01-01,"Kodiak Island, AK",2150,59814,1129,8.7,2749
2007-01-01,"Kodiak Island, AK",2150,59010,964,7.5,2661
2008-01-01,"Kodiak Island, AK",2150,61525,1034,8.0,2689
2009-01-01,"Kodiak Island, AK",2150,62574,913,6.9,2618
2010-01-01,"Kodiak Island, AK",2150,62021,1052,7.0,2712
2011-01-01,"Kodiak Island, AK",2150,60509,1034,7.0,2694
2012-01-01,"Kodiak Island, AK",2150,59079,1077,7.0,2743
2013-01-01,"Kodiak Island, AK",2150,57480,1073,7.0,2749
2014-01-01,"Kodiak Island, AK",2150,56149,1091,7.0,2774
2015-01-01,"Kodiak Island, AK",2150,55035,1090,7.0,2779
2016-01-01,"Kodiak Island, AK",2150,54298,1095,7.0,2787
2017-01-01,"Kodiak Island, AK",2150,53895,1091,7.0,2785
2018-01-01,"Kodiak Island, AK",2150,53834,1088,7.0,2782
2019-01-01,"Kodiak Island, AK",2150,54040,1082,7.0,2775
