YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Haakon, SD",46055,29667,323,12.6,669
1997-01-01,"Haakon, SD",46055,31256,313,13.2,695
1998-01-01,"Haakon, SD",46055,31642,341,14.6,648
1999-01-01,"Haakon, SD",46055,31677,273,12.6,593
2000-01-01,"Haakon, SD",46055,33804,231,11.1,541
2001-01-01,"Haakon, SD",46055,33421,231,11.3,524
2002-01-01,"Haakon, SD",46055,28826,226,11.4,478
2003-01-01,"Haakon, SD",46055,32987,231,11.7,446
2004-01-01,"Haakon, SD",46055,33470,186,9.9,394
2005-01-01,"Haakon, SD",46055,35183,209,11.2,367
2006-01-01,"Haakon, SD",46055,35650,222,12.2,339
2007-01-01,"Haakon, SD",46055,40461,216,12.0,336
2008-01-01,"Haakon, SD",46055,39781,196,11.1,283
2009-01-01,"Haakon, SD",46055,40447,233,13.5,294
2010-01-01,"Haakon, SD",46055,41926,189,11.0,232
2011-01-01,"Haakon, SD",46055,42123,186,11.0,202
2012-01-01,"Haakon, SD",46055,43013,180,11.0,173
2013-01-01,"Haakon, SD",46055,43872,175,11.0,145
2014-01-01,"Haakon, SD",46055,44735,169,11.0,118
2015-01-01,"Haakon, SD",46055,45589,164,11.0,91
2016-01-01,"Haakon, SD",46055,46430,160,11.0,65
2017-01-01,"Haakon, SD",46055,47258,155,11.0,39
2018-01-01,"Haakon, SD",46055,48072,150,11.0,14
2019-01-01,"Haakon, SD",46055,48871,146,11.0,-10
