YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Pontotoc, OK",40123,23032,8034,23.4,6889
1997-01-01,"Pontotoc, OK",40123,25859,7050,20.8,7049
1998-01-01,"Pontotoc, OK",40123,26931,6935,20.4,7040
1999-01-01,"Pontotoc, OK",40123,27010,5723,16.7,7060
2000-01-01,"Pontotoc, OK",40123,27851,5992,17.7,6991
2001-01-01,"Pontotoc, OK",40123,27086,6223,18.5,6989
2002-01-01,"Pontotoc, OK",40123,27347,6035,17.7,6797
2003-01-01,"Pontotoc, OK",40123,28423,5810,17.0,6643
2004-01-01,"Pontotoc, OK",40123,29230,5703,16.6,6746
2005-01-01,"Pontotoc, OK",40123,30916,6243,18.3,6652
2006-01-01,"Pontotoc, OK",40123,30866,7816,22.8,6660
2007-01-01,"Pontotoc, OK",40123,35895,5690,16.1,6805
2008-01-01,"Pontotoc, OK",40123,34465,6956,19.4,6823
2009-01-01,"Pontotoc, OK",40123,36196,6257,17.4,6887
2010-01-01,"Pontotoc, OK",40123,36249,6496,17.0,6918
2011-01-01,"Pontotoc, OK",40123,36531,6516,17.0,6973
2012-01-01,"Pontotoc, OK",40123,36591,6515,17.0,7023
2013-01-01,"Pontotoc, OK",40123,36442,6507,17.0,7066
2014-01-01,"Pontotoc, OK",40123,36117,6495,17.0,7102
2015-01-01,"Pontotoc, OK",40123,35651,6479,17.0,7129
2016-01-01,"Pontotoc, OK",40123,35084,6461,17.0,7148
2017-01-01,"Pontotoc, OK",40123,34457,6441,17.0,7157
2018-01-01,"Pontotoc, OK",40123,33806,6422,17.0,7159
2019-01-01,"Pontotoc, OK",40123,33167,6403,17.0,7153
