YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"San Patricio, TX",48409,28223,16614,25.2,15195
1997-01-01,"San Patricio, TX",48409,28765,15891,23.1,15382
1998-01-01,"San Patricio, TX",48409,30019,14561,20.9,15648
1999-01-01,"San Patricio, TX",48409,32607,13039,19.8,15782
2000-01-01,"San Patricio, TX",48409,34940,12164,18.6,15746
2001-01-01,"San Patricio, TX",48409,34163,11868,17.8,15807
2002-01-01,"San Patricio, TX",48409,34768,11380,16.9,15589
2003-01-01,"San Patricio, TX",48409,36670,12101,17.9,15500
2004-01-01,"San Patricio, TX",48409,37109,12702,18.6,15436
2005-01-01,"San Patricio, TX",48409,37918,11369,16.8,15586
2006-01-01,"San Patricio, TX",48409,39585,11292,16.5,15405
2007-01-01,"San Patricio, TX",48409,40506,11782,17.4,15252
2008-01-01,"San Patricio, TX",48409,44909,11566,17.1,15258
2009-01-01,"San Patricio, TX",48409,45152,10990,16.3,14870
2010-01-01,"San Patricio, TX",48409,47261,12247,17.0,14699
2011-01-01,"San Patricio, TX",48409,49635,12066,17.0,14563
2012-01-01,"San Patricio, TX",48409,51952,11997,16.0,14386
2013-01-01,"San Patricio, TX",48409,54450,12043,16.0,14188
2014-01-01,"San Patricio, TX",48409,57160,12094,16.0,13975
2015-01-01,"San Patricio, TX",48409,60086,12150,16.0,13745
2016-01-01,"San Patricio, TX",48409,63244,12214,16.0,13495
2017-01-01,"San Patricio, TX",48409,66655,12287,16.0,13225
2018-01-01,"San Patricio, TX",48409,70339,12366,16.0,12933
2019-01-01,"San Patricio, TX",48409,74319,12451,16.0,12617
