YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"St. Clair, IL",17163,32497,43645,16.5,47735
1997-01-01,"St. Clair, IL",17163,35439,42241,16.1,47210
1998-01-01,"St. Clair, IL",17163,36188,39339,15.1,53643
1999-01-01,"St. Clair, IL",17163,37133,35543,14.1,53260
2000-01-01,"St. Clair, IL",17163,38765,33470,13.3,46167
2001-01-01,"St. Clair, IL",17163,38481,31550,12.5,46474
2002-01-01,"St. Clair, IL",17163,39970,34510,13.5,46108
2003-01-01,"St. Clair, IL",17163,40703,36998,14.5,45933
2004-01-01,"St. Clair, IL",17163,42190,38406,15.0,45732
2005-01-01,"St. Clair, IL",17163,42793,33041,13.0,45746
2006-01-01,"St. Clair, IL",17163,46188,33252,13.0,45918
2007-01-01,"St. Clair, IL",17163,46428,40543,15.8,45614
2008-01-01,"St. Clair, IL",17163,47876,39322,15.3,45509
2009-01-01,"St. Clair, IL",17163,46368,44084,17.1,44408
2010-01-01,"St. Clair, IL",17163,46307,41409,16.0,44683
2011-01-01,"St. Clair, IL",17163,46501,41755,16.0,45531
2012-01-01,"St. Clair, IL",17163,46615,41806,16.0,45785
2013-01-01,"St. Clair, IL",17163,46668,41406,16.0,45603
2014-01-01,"St. Clair, IL",17163,46724,41058,15.0,45372
2015-01-01,"St. Clair, IL",17163,46799,40964,15.0,45260
2016-01-01,"St. Clair, IL",17163,46880,41041,15.0,45245
2017-01-01,"St. Clair, IL",17163,46950,41151,15.0,45258
2018-01-01,"St. Clair, IL",17163,47006,41230,16.0,45262
2019-01-01,"St. Clair, IL",17163,47049,41275,16.0,45254
