YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Oglethorpe, GA",13221,29851,1879,17.3,1883
1997-01-01,"Oglethorpe, GA",13221,33398,1730,15.0,1987
1998-01-01,"Oglethorpe, GA",13221,35114,1735,14.9,1996
1999-01-01,"Oglethorpe, GA",13221,34743,1495,11.8,2057
2000-01-01,"Oglethorpe, GA",13221,36216,1547,12.0,2054
2001-01-01,"Oglethorpe, GA",13221,35809,1577,12.1,2093
2002-01-01,"Oglethorpe, GA",13221,35619,1679,12.6,2149
2003-01-01,"Oglethorpe, GA",13221,36710,1674,12.4,2171
2004-01-01,"Oglethorpe, GA",13221,37523,1739,12.8,2252
2005-01-01,"Oglethorpe, GA",13221,40383,1966,14.6,2317
2006-01-01,"Oglethorpe, GA",13221,40491,2010,14.5,2408
2007-01-01,"Oglethorpe, GA",13221,43514,1987,14.3,2471
2008-01-01,"Oglethorpe, GA",13221,43832,1998,14.2,2476
2009-01-01,"Oglethorpe, GA",13221,41836,2238,15.8,2469
2010-01-01,"Oglethorpe, GA",13221,42937,2213,15.0,2638
2011-01-01,"Oglethorpe, GA",13221,47591,2427,17.0,2686
2012-01-01,"Oglethorpe, GA",13221,47117,2446,16.0,2761
2013-01-01,"Oglethorpe, GA",13221,49156,2567,17.0,2832
2014-01-01,"Oglethorpe, GA",13221,50230,2654,17.0,2909
2015-01-01,"Oglethorpe, GA",13221,51783,2762,18.0,2988
2016-01-01,"Oglethorpe, GA",13221,53222,2867,19.0,3070
2017-01-01,"Oglethorpe, GA",13221,54791,2981,19.0,3155
2018-01-01,"Oglethorpe, GA",13221,56392,3097,20.0,3243
2019-01-01,"Oglethorpe, GA",13221,58067,3219,21.0,3335
