YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kauai, HI",15007,40164,5634,9.9,0
1997-01-01,"Kauai, HI",15007,38877,6847,12.1,0
1998-01-01,"Kauai, HI",15007,38553,6428,11.3,0
1999-01-01,"Kauai, HI",15007,40024,6507,11.2,0
2000-01-01,"Kauai, HI",15007,43142,6031,10.3,0
2001-01-01,"Kauai, HI",15007,41843,6578,11.1,0
2002-01-01,"Kauai, HI",15007,41966,6713,11.1,0
2003-01-01,"Kauai, HI",15007,43135,6436,10.5,0
2004-01-01,"Kauai, HI",15007,45146,5361,8.6,0
2005-01-01,"Kauai, HI",15007,56865,7272,11.8,0
2006-01-01,"Kauai, HI",15007,50764,5888,9.4,0
2007-01-01,"Kauai, HI",15007,55786,5632,9.0,0
2008-01-01,"Kauai, HI",15007,62501,6239,9.9,0
2009-01-01,"Kauai, HI",15007,55723,6672,10.4,0
2010-01-01,"Kauai, HI",15007,56184,5830,8.0,0
2011-01-01,"Kauai, HI",15007,61763,6123,9.0,0
2012-01-01,"Kauai, HI",15007,63382,6035,8.0,0
2013-01-01,"Kauai, HI",15007,65526,6025,8.0,0
2014-01-01,"Kauai, HI",15007,67473,5992,8.0,0
2015-01-01,"Kauai, HI",15007,69485,5964,8.0,0
2016-01-01,"Kauai, HI",15007,71510,5933,8.0,0
2017-01-01,"Kauai, HI",15007,73566,5903,8.0,0
2018-01-01,"Kauai, HI",15007,75649,5872,8.0,0
2019-01-01,"Kauai, HI",15007,77761,5841,7.0,0
