YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Liberty, MT",30051,28360,288,12.8,558
1997-01-01,"Liberty, MT",30051,27412,320,14.4,544
1998-01-01,"Liberty, MT",30051,26325,326,15.2,526
1999-01-01,"Liberty, MT",30051,27481,321,15.2,531
2000-01-01,"Liberty, MT",30051,29505,307,15.0,476
2001-01-01,"Liberty, MT",30051,28392,327,16.5,438
2002-01-01,"Liberty, MT",30051,27832,309,15.4,417
2003-01-01,"Liberty, MT",30051,28198,269,13.7,393
2004-01-01,"Liberty, MT",30051,29779,233,11.9,358
2005-01-01,"Liberty, MT",30051,31789,313,16.2,341
2006-01-01,"Liberty, MT",30051,33212,293,16.3,287
2007-01-01,"Liberty, MT",30051,36391,279,16.1,266
2008-01-01,"Liberty, MT",30051,35663,287,17.2,244
2009-01-01,"Liberty, MT",30051,36106,308,18.3,247
2010-01-01,"Liberty, MT",30051,36482,296,18.0,231
2011-01-01,"Liberty, MT",30051,36937,293,18.0,220
2012-01-01,"Liberty, MT",30051,37365,293,18.0,210
2013-01-01,"Liberty, MT",30051,37764,294,18.0,199
2014-01-01,"Liberty, MT",30051,38139,294,18.0,190
2015-01-01,"Liberty, MT",30051,38491,294,18.0,181
2016-01-01,"Liberty, MT",30051,38820,294,18.0,173
2017-01-01,"Liberty, MT",30051,39124,294,18.0,165
2018-01-01,"Liberty, MT",30051,39403,294,19.0,158
2019-01-01,"Liberty, MT",30051,39659,294,19.0,152
