YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Miami, OH",39109,38615,7026,7.2,17784
1997-01-01,"Miami, OH",39109,41678,6922,7.0,17989
1998-01-01,"Miami, OH",39109,42640,7009,7.0,18147
1999-01-01,"Miami, OH",39109,42909,7300,7.4,17968
2000-01-01,"Miami, OH",39109,45123,6678,6.8,18015
2001-01-01,"Miami, OH",39109,44330,7596,7.7,17669
2002-01-01,"Miami, OH",39109,44215,7483,7.5,17749
2003-01-01,"Miami, OH",39109,44741,8089,8.1,17320
2004-01-01,"Miami, OH",39109,45869,8289,8.2,17330
2005-01-01,"Miami, OH",39109,46591,8193,8.2,17325
2006-01-01,"Miami, OH",39109,48975,8372,8.4,17304
2007-01-01,"Miami, OH",39109,50392,8980,9.0,16587
2008-01-01,"Miami, OH",39109,52735,7901,7.9,16463
2009-01-01,"Miami, OH",39109,49514,11591,11.6,16549
2010-01-01,"Miami, OH",39109,60067,5320,5.0,15843
2011-01-01,"Miami, OH",39109,44059,17838,17.0,16449
2012-01-01,"Miami, OH",39109,77495,-4375,-4.0,14664
2013-01-01,"Miami, OH",39109,19749,37628,37.0,17276
2014-01-01,"Miami, OH",39109,130755,-39041,-39.0,11731
2015-01-01,"Miami, OH",39109,-69976,103702,104.0,21229
2016-01-01,"Miami, OH",39109,305755,-159096,-161.0,2883
2017-01-01,"Miami, OH",39109,-383893,327805,331.0,35972
2018-01-01,"Miami, OH",39109,896061,-571073,-578.0,-26056
2019-01-01,"Miami, OH",39109,-1464584,1091739,1104.0,87700
