YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wayne, NC",37191,29041,17596,16.7,18475
1997-01-01,"Wayne, NC",37191,31410,17557,16.6,18908
1998-01-01,"Wayne, NC",37191,32023,17851,16.9,19279
1999-01-01,"Wayne, NC",37191,32631,16682,15.1,19372
2000-01-01,"Wayne, NC",37191,33898,15520,14.2,19520
2001-01-01,"Wayne, NC",37191,33110,15626,14.3,19683
2002-01-01,"Wayne, NC",37191,33081,16711,15.2,19493
2003-01-01,"Wayne, NC",37191,33668,16628,15.0,19478
2004-01-01,"Wayne, NC",37191,35018,17067,15.4,19495
2005-01-01,"Wayne, NC",37191,36096,18878,17.3,19555
2006-01-01,"Wayne, NC",37191,38039,18385,16.8,19559
2007-01-01,"Wayne, NC",37191,39955,18961,17.3,19718
2008-01-01,"Wayne, NC",37191,39934,20125,18.3,19535
2009-01-01,"Wayne, NC",37191,40291,22051,20.0,19779
2010-01-01,"Wayne, NC",37191,42918,21752,19.0,19706
2011-01-01,"Wayne, NC",37191,45414,23274,20.0,19810
2012-01-01,"Wayne, NC",37191,47619,24799,22.0,19867
2013-01-01,"Wayne, NC",37191,50337,26423,23.0,19926
2014-01-01,"Wayne, NC",37191,53546,28353,25.0,20001
2015-01-01,"Wayne, NC",37191,57258,30605,27.0,20090
2016-01-01,"Wayne, NC",37191,61573,33218,29.0,20192
2017-01-01,"Wayne, NC",37191,66593,36256,32.0,20310
2018-01-01,"Wayne, NC",37191,72431,39790,35.0,20449
2019-01-01,"Wayne, NC",37191,79220,43899,39.0,20609
