YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lavaca, TX",48285,25649,2976,16.0,2187
1997-01-01,"Lavaca, TX",48285,27956,2717,14.6,2249
1998-01-01,"Lavaca, TX",48285,29019,2672,14.3,2261
1999-01-01,"Lavaca, TX",48285,29451,2513,13.3,2290
2000-01-01,"Lavaca, TX",48285,31002,2442,13.2,2257
2001-01-01,"Lavaca, TX",48285,30591,2525,13.6,2224
2002-01-01,"Lavaca, TX",48285,30798,2513,13.4,2161
2003-01-01,"Lavaca, TX",48285,31985,2474,13.3,2155
2004-01-01,"Lavaca, TX",48285,33806,2380,12.8,2147
2005-01-01,"Lavaca, TX",48285,34685,2618,14.2,2118
2006-01-01,"Lavaca, TX",48285,35706,2557,13.8,2106
2007-01-01,"Lavaca, TX",48285,38025,2424,13.2,2069
2008-01-01,"Lavaca, TX",48285,43814,2384,13.1,2065
2009-01-01,"Lavaca, TX",48285,38795,2282,12.6,2042
2010-01-01,"Lavaca, TX",48285,40578,2480,13.0,1998
2011-01-01,"Lavaca, TX",48285,42249,2384,13.0,1991
2012-01-01,"Lavaca, TX",48285,43193,2379,13.0,1968
2013-01-01,"Lavaca, TX",48285,44290,2366,13.0,1946
2014-01-01,"Lavaca, TX",48285,45390,2353,13.0,1924
2015-01-01,"Lavaca, TX",48285,46502,2340,13.0,1901
2016-01-01,"Lavaca, TX",48285,47625,2327,12.0,1878
2017-01-01,"Lavaca, TX",48285,48760,2314,12.0,1855
2018-01-01,"Lavaca, TX",48285,49905,2301,12.0,1832
2019-01-01,"Lavaca, TX",48285,51062,2287,12.0,1809
