YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Jefferson, NE",31095,27106,897,10.6,1993
1997-01-01,"Jefferson, NE",31095,31028,870,10.4,1981
1998-01-01,"Jefferson, NE",31095,32074,882,10.6,2020
1999-01-01,"Jefferson, NE",31095,32610,836,10.1,2026
2000-01-01,"Jefferson, NE",31095,33866,803,9.8,1950
2001-01-01,"Jefferson, NE",31095,33524,800,9.9,1901
2002-01-01,"Jefferson, NE",31095,32989,867,10.8,1718
2003-01-01,"Jefferson, NE",31095,34640,761,9.5,1685
2004-01-01,"Jefferson, NE",31095,37559,686,8.8,1653
2005-01-01,"Jefferson, NE",31095,35582,830,10.7,1584
2006-01-01,"Jefferson, NE",31095,37754,915,11.9,1545
2007-01-01,"Jefferson, NE",31095,39914,797,10.8,1106
2008-01-01,"Jefferson, NE",31095,40219,808,11.2,1123
2009-01-01,"Jefferson, NE",31095,40452,877,12.4,1096
2010-01-01,"Jefferson, NE",31095,41681,999,14.0,772
2011-01-01,"Jefferson, NE",31095,45025,991,14.0,403
2012-01-01,"Jefferson, NE",31095,48465,970,15.0,53
2013-01-01,"Jefferson, NE",31095,51653,992,16.0,-319
2014-01-01,"Jefferson, NE",31095,55169,1047,17.0,-769
2015-01-01,"Jefferson, NE",31095,59518,1110,19.0,-1323
2016-01-01,"Jefferson, NE",31095,64855,1173,21.0,-1985
2017-01-01,"Jefferson, NE",31095,71208,1243,23.0,-2767
2018-01-01,"Jefferson, NE",31095,78685,1327,26.0,-3689
2019-01-01,"Jefferson, NE",31095,87509,1429,29.0,-4780
