YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"San Juan, CO",8111,25213,94,16.3,111
1997-01-01,"San Juan, CO",8111,27635,106,19.8,114
1998-01-01,"San Juan, CO",8111,26077,114,20.9,109
1999-01-01,"San Juan, CO",8111,29207,96,17.2,102
2000-01-01,"San Juan, CO",8111,30564,99,17.6,86
2001-01-01,"San Juan, CO",8111,30770,89,15.8,84
2002-01-01,"San Juan, CO",8111,30733,99,17.4,79
2003-01-01,"San Juan, CO",8111,32568,77,13.4,77
2004-01-01,"San Juan, CO",8111,32057,77,13.5,66
2005-01-01,"San Juan, CO",8111,33462,95,16.7,54
2006-01-01,"San Juan, CO",8111,34987,97,16.9,82
2007-01-01,"San Juan, CO",8111,38257,79,14.3,66
2008-01-01,"San Juan, CO",8111,40252,68,12.4,64
2009-01-01,"San Juan, CO",8111,38253,74,13.5,64
2010-01-01,"San Juan, CO",8111,37390,77,13.0,60
2011-01-01,"San Juan, CO",8111,37431,77,13.0,60
2012-01-01,"San Juan, CO",8111,37857,76,13.0,59
2013-01-01,"San Juan, CO",8111,38133,75,13.0,58
2014-01-01,"San Juan, CO",8111,38317,74,13.0,57
2015-01-01,"San Juan, CO",8111,38514,74,13.0,56
2016-01-01,"San Juan, CO",8111,38709,73,13.0,55
2017-01-01,"San Juan, CO",8111,38877,73,12.0,54
2018-01-01,"San Juan, CO",8111,39025,72,12.0,53
2019-01-01,"San Juan, CO",8111,39160,72,12.0,53
