YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clay, TN",47027,22808,1448,19.8,1258
1997-01-01,"Clay, TN",47027,22055,1498,20.4,1224
1998-01-01,"Clay, TN",47027,22774,1478,20.2,1221
1999-01-01,"Clay, TN",47027,23303,1511,19.0,1248
2000-01-01,"Clay, TN",47027,24494,1569,19.8,1238
2001-01-01,"Clay, TN",47027,24016,1620,20.5,1540
2002-01-01,"Clay, TN",47027,24760,1566,19.8,1197
2003-01-01,"Clay, TN",47027,25199,1331,16.8,1190
2004-01-01,"Clay, TN",47027,25973,1475,18.6,1151
2005-01-01,"Clay, TN",47027,25865,1763,22.4,1087
2006-01-01,"Clay, TN",47027,27693,1671,21.1,1176
2007-01-01,"Clay, TN",47027,27428,1807,23.3,1227
2008-01-01,"Clay, TN",47027,28831,1641,21.4,1110
2009-01-01,"Clay, TN",47027,27548,1858,23.9,1091
2010-01-01,"Clay, TN",47027,28470,1750,22.0,1178
2011-01-01,"Clay, TN",47027,28374,1799,23.0,1111
2012-01-01,"Clay, TN",47027,28630,1796,23.0,1128
2013-01-01,"Clay, TN",47027,28728,1811,23.0,1115
2014-01-01,"Clay, TN",47027,28864,1817,23.0,1114
2015-01-01,"Clay, TN",47027,28967,1826,23.0,1109
2016-01-01,"Clay, TN",47027,29065,1832,23.0,1107
2017-01-01,"Clay, TN",47027,29149,1838,23.0,1103
2018-01-01,"Clay, TN",47027,29226,1844,23.0,1101
2019-01-01,"Clay, TN",47027,29294,1848,23.0,1099
