YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Hardee, FL",12049,23008,5991,29.1,4978
1997-01-01,"Hardee, FL",12049,25482,5495,27.8,5325
1998-01-01,"Hardee, FL",12049,27007,5251,26.7,5377
1999-01-01,"Hardee, FL",12049,27897,5499,21.6,5320
2000-01-01,"Hardee, FL",12049,29693,5636,22.2,5168
2001-01-01,"Hardee, FL",12049,28525,6056,23.6,5040
2002-01-01,"Hardee, FL",12049,28004,5976,23.2,4964
2003-01-01,"Hardee, FL",12049,27762,5369,20.6,5092
2004-01-01,"Hardee, FL",12049,28669,5122,19.5,5221
2005-01-01,"Hardee, FL",12049,31989,6341,24.6,5146
2006-01-01,"Hardee, FL",12049,33034,5870,22.0,4967
2007-01-01,"Hardee, FL",12049,36590,6403,24.0,5037
2008-01-01,"Hardee, FL",12049,34385,6161,23.1,5014
2009-01-01,"Hardee, FL",12049,33728,7720,28.4,5108
2010-01-01,"Hardee, FL",12049,29542,5765,22.0,4703
2011-01-01,"Hardee, FL",12049,31826,6429,25.0,5192
2012-01-01,"Hardee, FL",12049,30687,5944,23.0,5002
2013-01-01,"Hardee, FL",12049,31424,6173,24.0,5105
2014-01-01,"Hardee, FL",12049,31192,6066,23.0,5039
2015-01-01,"Hardee, FL",12049,31452,6145,23.0,5062
2016-01-01,"Hardee, FL",12049,31420,6124,23.0,5042
2017-01-01,"Hardee, FL",12049,31509,6150,23.0,5048
2018-01-01,"Hardee, FL",12049,31509,6146,23.0,5042
2019-01-01,"Hardee, FL",12049,31538,6155,23.0,5043
