YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Columbia, GA",13073,49274,6082,7.0,16185
1997-01-01,"Columbia, GA",13073,50345,7056,7.7,17523
1998-01-01,"Columbia, GA",13073,53302,7104,7.6,17923
1999-01-01,"Columbia, GA",13073,54687,6176,6.9,18325
2000-01-01,"Columbia, GA",13073,57066,5833,6.4,18617
2001-01-01,"Columbia, GA",13073,57046,5969,6.3,18722
2002-01-01,"Columbia, GA",13073,57858,5968,6.1,18756
2003-01-01,"Columbia, GA",13073,59019,6799,6.8,19149
2004-01-01,"Columbia, GA",13073,61466,7066,6.8,20063
2005-01-01,"Columbia, GA",13073,64514,7092,6.9,20570
2006-01-01,"Columbia, GA",13073,63457,6571,6.2,21419
2007-01-01,"Columbia, GA",13073,68224,7386,6.8,22112
2008-01-01,"Columbia, GA",13073,66181,7287,6.6,22464
2009-01-01,"Columbia, GA",13073,68986,7624,6.8,22767
2010-01-01,"Columbia, GA",13073,70201,7442,6.0,23206
2011-01-01,"Columbia, GA",13073,71590,7380,6.0,23536
2012-01-01,"Columbia, GA",13073,72771,7391,6.0,23861
2013-01-01,"Columbia, GA",13073,73980,7485,6.0,24198
2014-01-01,"Columbia, GA",13073,75116,7590,6.0,24559
2015-01-01,"Columbia, GA",13073,76257,7689,6.0,24925
2016-01-01,"Columbia, GA",13073,77365,7766,6.0,25288
2017-01-01,"Columbia, GA",13073,78460,7830,6.0,25637
2018-01-01,"Columbia, GA",13073,79526,7887,6.0,25974
2019-01-01,"Columbia, GA",13073,80569,7943,6.0,26299
