YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"St. Louis city, MO",29510,23679,102132,29.5,41213
1997-01-01,"St. Louis city, MO",29510,26364,86448,25.7,41720
1998-01-01,"St. Louis city, MO",29510,27331,80004,24.1,44620
1999-01-01,"St. Louis city, MO",29510,26962,76796,22.4,46235
2000-01-01,"St. Louis city, MO",29510,28731,69077,20.6,45981
2001-01-01,"St. Louis city, MO",29510,27923,68976,21.0,45658
2002-01-01,"St. Louis city, MO",29510,27797,70560,21.6,44412
2003-01-01,"St. Louis city, MO",29510,28172,71767,21.3,43969
2004-01-01,"St. Louis city, MO",29510,28069,83140,24.6,40872
2005-01-01,"St. Louis city, MO",29510,30629,86361,26.0,39812
2006-01-01,"St. Louis city, MO",29510,30780,90068,26.7,40924
2007-01-01,"St. Louis city, MO",29510,33698,78451,23.0,38348
2008-01-01,"St. Louis city, MO",29510,33993,81148,23.5,35418
2009-01-01,"St. Louis city, MO",29510,34065,92243,26.5,36726
2010-01-01,"St. Louis city, MO",29510,36085,86933,24.0,34892
2011-01-01,"St. Louis city, MO",29510,37356,90161,25.0,32948
2012-01-01,"St. Louis city, MO",29510,38838,93841,26.0,30964
2013-01-01,"St. Louis city, MO",29510,40612,97249,27.0,28790
2014-01-01,"St. Louis city, MO",29510,42655,100805,28.0,26326
2015-01-01,"St. Louis city, MO",29510,44973,104809,29.0,23521
2016-01-01,"St. Louis city, MO",29510,47597,109383,30.0,20333
2017-01-01,"St. Louis city, MO",29510,50573,114594,31.0,16715
2018-01-01,"St. Louis city, MO",29510,53948,120511,32.0,12611
2019-01-01,"St. Louis city, MO",29510,57778,127224,34.0,7955
