YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McLean, ND",38055,29442,1214,12.3,2436
1997-01-01,"McLean, ND",38055,32129,1235,12.7,2357
1998-01-01,"McLean, ND",38055,32626,1367,14.2,2331
1999-01-01,"McLean, ND",38055,32497,1255,13.5,2260
2000-01-01,"McLean, ND",38055,33996,1114,12.3,2154
2001-01-01,"McLean, ND",38055,33648,1201,13.4,2049
2002-01-01,"McLean, ND",38055,33718,1140,12.8,1840
2003-01-01,"McLean, ND",38055,36744,1022,11.6,1776
2004-01-01,"McLean, ND",38055,39218,972,11.3,1630
2005-01-01,"McLean, ND",38055,37652,1077,12.8,1577
2006-01-01,"McLean, ND",38055,41005,1033,12.4,1542
2007-01-01,"McLean, ND",38055,44421,850,10.4,1511
2008-01-01,"McLean, ND",38055,46131,905,11.1,1475
2009-01-01,"McLean, ND",38055,49212,842,10.3,1475
2010-01-01,"McLean, ND",38055,50674,867,10.0,1510
2011-01-01,"McLean, ND",38055,51854,859,10.0,1552
2012-01-01,"McLean, ND",38055,52693,857,10.0,1592
2013-01-01,"McLean, ND",38055,53256,859,10.0,1632
2014-01-01,"McLean, ND",38055,53589,864,10.0,1673
2015-01-01,"McLean, ND",38055,53726,871,10.0,1713
2016-01-01,"McLean, ND",38055,53698,880,10.0,1751
2017-01-01,"McLean, ND",38055,53532,890,10.0,1788
2018-01-01,"McLean, ND",38055,53254,901,10.0,1822
2019-01-01,"McLean, ND",38055,52889,912,10.0,1853
