YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Montgomery, KY",21173,26318,4126,20.0,3617
1997-01-01,"Montgomery, KY",21173,28579,3658,17.3,3648
1998-01-01,"Montgomery, KY",21173,29938,3499,16.1,3810
1999-01-01,"Montgomery, KY",21173,31037,3282,14.7,3940
2000-01-01,"Montgomery, KY",21173,32576,3220,14.2,3959
2001-01-01,"Montgomery, KY",21173,32219,3503,15.3,4016
2002-01-01,"Montgomery, KY",21173,33150,3467,14.9,4106
2003-01-01,"Montgomery, KY",21173,34341,3381,14.5,4082
2004-01-01,"Montgomery, KY",21173,35346,3704,15.4,4231
2005-01-01,"Montgomery, KY",21173,34069,4198,17.7,4434
2006-01-01,"Montgomery, KY",21173,37793,3765,15.4,4550
2007-01-01,"Montgomery, KY",21173,38870,4773,19.3,4395
2008-01-01,"Montgomery, KY",21173,38264,4628,18.4,4572
2009-01-01,"Montgomery, KY",21173,32964,5354,21.1,4687
2010-01-01,"Montgomery, KY",21173,28545,3732,14.0,5146
2011-01-01,"Montgomery, KY",21173,31207,2147,7.0,5229
2012-01-01,"Montgomery, KY",21173,38805,2144,8.0,4895
2013-01-01,"Montgomery, KY",21173,44853,3856,15.0,4469
2014-01-01,"Montgomery, KY",21173,44044,5865,23.0,4368
2015-01-01,"Montgomery, KY",21173,37002,6418,25.0,4731
2016-01-01,"Montgomery, KY",21173,29942,4991,18.0,5287
2017-01-01,"Montgomery, KY",21173,29337,2803,9.0,5577
2018-01-01,"Montgomery, KY",21173,36140,1802,5.0,5362
2019-01-01,"Montgomery, KY",21173,44709,2950,10.0,4841
