YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Henry, OH",39069,37824,1842,6.2,5444
1997-01-01,"Henry, OH",39069,40653,1921,6.4,5418
1998-01-01,"Henry, OH",39069,41524,1881,6.3,5406
1999-01-01,"Henry, OH",39069,41559,1966,6.8,5506
2000-01-01,"Henry, OH",39069,43524,1766,6.1,5505
2001-01-01,"Henry, OH",39069,42886,2038,7.0,5401
2002-01-01,"Henry, OH",39069,42961,1945,6.7,5212
2003-01-01,"Henry, OH",39069,44209,2015,6.9,5165
2004-01-01,"Henry, OH",39069,45573,2121,7.3,5194
2005-01-01,"Henry, OH",39069,49256,2034,7.1,5158
2006-01-01,"Henry, OH",39069,46324,2350,8.1,5180
2007-01-01,"Henry, OH",39069,49464,2312,8.1,5222
2008-01-01,"Henry, OH",39069,50459,2451,8.6,5100
2009-01-01,"Henry, OH",39069,45659,3038,10.8,4993
2010-01-01,"Henry, OH",39069,52781,2777,9.0,4756
2011-01-01,"Henry, OH",39069,54589,3010,10.0,4594
2012-01-01,"Henry, OH",39069,56848,3251,11.0,4469
2013-01-01,"Henry, OH",39069,59425,3507,12.0,4320
2014-01-01,"Henry, OH",39069,62399,3789,13.0,4132
2015-01-01,"Henry, OH",39069,65816,4109,15.0,3909
2016-01-01,"Henry, OH",39069,69730,4477,16.0,3652
2017-01-01,"Henry, OH",39069,74211,4899,18.0,3359
2018-01-01,"Henry, OH",39069,79341,5383,19.0,3024
2019-01-01,"Henry, OH",39069,85214,5937,22.0,2641
