YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Catawba, NC",37035,36127,11881,9.2,20285
1997-01-01,"Catawba, NC",37035,38456,12365,9.3,21143
1998-01-01,"Catawba, NC",37035,40481,13239,9.8,21645
1999-01-01,"Catawba, NC",37035,40132,13967,9.9,22410
2000-01-01,"Catawba, NC",37035,42492,12806,8.9,22644
2001-01-01,"Catawba, NC",37035,41189,13744,9.5,23290
2002-01-01,"Catawba, NC",37035,40562,14878,10.2,23879
2003-01-01,"Catawba, NC",37035,40112,16129,10.9,23938
2004-01-01,"Catawba, NC",37035,41231,17116,11.4,24214
2005-01-01,"Catawba, NC",37035,40017,19611,13.2,24534
2006-01-01,"Catawba, NC",37035,42722,17482,11.5,24702
2007-01-01,"Catawba, NC",37035,43618,16996,11.1,25158
2008-01-01,"Catawba, NC",37035,43737,21344,13.8,24795
2009-01-01,"Catawba, NC",37035,42100,22556,14.4,25388
2010-01-01,"Catawba, NC",37035,42044,22991,14.0,25885
2011-01-01,"Catawba, NC",37035,42485,23224,14.0,26173
2012-01-01,"Catawba, NC",37035,42756,23592,14.0,26402
2013-01-01,"Catawba, NC",37035,42909,24034,15.0,26606
2014-01-01,"Catawba, NC",37035,43020,24486,15.0,26792
2015-01-01,"Catawba, NC",37035,43115,24921,15.0,26964
2016-01-01,"Catawba, NC",37035,43201,25335,15.0,27123
2017-01-01,"Catawba, NC",37035,43281,25725,16.0,27272
2018-01-01,"Catawba, NC",37035,43355,26093,16.0,27412
2019-01-01,"Catawba, NC",37035,43424,26438,16.0,27542
