YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lincoln, SD",46083,40013,1141,6.2,3119
1997-01-01,"Lincoln, SD",46083,45830,1175,5.7,3285
1998-01-01,"Lincoln, SD",46083,48386,1113,5.1,3411
1999-01-01,"Lincoln, SD",46083,49830,1147,4.8,3386
2000-01-01,"Lincoln, SD",46083,51806,1069,4.1,3338
2001-01-01,"Lincoln, SD",46083,53130,1207,4.4,3405
2002-01-01,"Lincoln, SD",46083,55930,1267,4.3,3364
2003-01-01,"Lincoln, SD",46083,59571,1392,4.4,3438
2004-01-01,"Lincoln, SD",46083,59615,1596,4.8,3727
2005-01-01,"Lincoln, SD",46083,59583,1535,4.7,3889
2006-01-01,"Lincoln, SD",46083,64182,1386,4.0,4112
2007-01-01,"Lincoln, SD",46083,64051,1392,3.7,4352
2008-01-01,"Lincoln, SD",46083,71212,1575,4.0,4643
2009-01-01,"Lincoln, SD",46083,72894,1704,4.2,4989
2010-01-01,"Lincoln, SD",46083,76508,1718,3.0,5437
2011-01-01,"Lincoln, SD",46083,81189,1747,3.0,5947
2012-01-01,"Lincoln, SD",46083,86644,1799,3.0,6536
2013-01-01,"Lincoln, SD",46083,93097,1867,3.0,7220
2014-01-01,"Lincoln, SD",46083,100651,1951,2.0,8019
2015-01-01,"Lincoln, SD",46083,109497,2052,2.0,8953
2016-01-01,"Lincoln, SD",46083,119850,2173,2.0,10046
2017-01-01,"Lincoln, SD",46083,131966,2314,1.0,11326
2018-01-01,"Lincoln, SD",46083,146149,2480,1.0,12825
2019-01-01,"Lincoln, SD",46083,162755,2673,0.0,14582
