YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Montgomery, AL",1101,31503,41808,19.6,35749
1997-01-01,"Montgomery, AL",1101,34569,37506,17.6,35978
1998-01-01,"Montgomery, AL",1101,36008,35840,17.0,34746
1999-01-01,"Montgomery, AL",1101,35249,36039,16.9,34605
2000-01-01,"Montgomery, AL",1101,36918,34081,16.0,33994
2001-01-01,"Montgomery, AL",1101,35923,36650,17.3,33705
2002-01-01,"Montgomery, AL",1101,35406,36797,17.4,34331
2003-01-01,"Montgomery, AL",1101,35523,38104,18.0,34241
2004-01-01,"Montgomery, AL",1101,35680,40905,19.4,32645
2005-01-01,"Montgomery, AL",1101,39749,36323,17.4,32066
2006-01-01,"Montgomery, AL",1101,40922,39350,18.6,32526
2007-01-01,"Montgomery, AL",1101,41199,38724,18.1,31867
2008-01-01,"Montgomery, AL",1101,43297,37511,17.6,31693
2009-01-01,"Montgomery, AL",1101,41084,42293,19.9,31307
2010-01-01,"Montgomery, AL",1101,43667,40252,18.0,30960
2011-01-01,"Montgomery, AL",1101,44387,41093,19.0,30518
2012-01-01,"Montgomery, AL",1101,45499,41308,19.0,30078
2013-01-01,"Montgomery, AL",1101,46509,41778,19.0,29629
2014-01-01,"Montgomery, AL",1101,47581,42249,19.0,29170
2015-01-01,"Montgomery, AL",1101,48690,42764,20.0,28696
2016-01-01,"Montgomery, AL",1101,49849,43303,20.0,28204
2017-01-01,"Montgomery, AL",1101,51058,43868,20.0,27691
2018-01-01,"Montgomery, AL",1101,52319,44456,20.0,27157
2019-01-01,"Montgomery, AL",1101,53634,45070,21.0,26600
