YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Armstrong, TX",48011,28263,205,9.7,398
1997-01-01,"Armstrong, TX",48011,31091,238,11.2,418
1998-01-01,"Armstrong, TX",48011,31801,228,10.6,424
1999-01-01,"Armstrong, TX",48011,35785,240,11.5,408
2000-01-01,"Armstrong, TX",48011,37313,256,12.2,387
2001-01-01,"Armstrong, TX",48011,37097,224,11.1,420
2002-01-01,"Armstrong, TX",48011,36667,214,10.8,394
2003-01-01,"Armstrong, TX",48011,38608,202,9.7,366
2004-01-01,"Armstrong, TX",48011,40857,203,9.7,374
2005-01-01,"Armstrong, TX",48011,42671,229,11.0,373
2006-01-01,"Armstrong, TX",48011,44063,229,11.3,372
2007-01-01,"Armstrong, TX",48011,46289,189,9.5,351
2008-01-01,"Armstrong, TX",48011,47097,203,10.0,356
2009-01-01,"Armstrong, TX",48011,48164,202,10.2,325
2010-01-01,"Armstrong, TX",48011,48997,184,9.0,336
2011-01-01,"Armstrong, TX",48011,50617,194,9.0,325
2012-01-01,"Armstrong, TX",48011,51826,191,9.0,325
2013-01-01,"Armstrong, TX",48011,52965,188,9.0,318
2014-01-01,"Armstrong, TX",48011,54019,184,9.0,312
2015-01-01,"Armstrong, TX",48011,55121,181,9.0,306
2016-01-01,"Armstrong, TX",48011,56219,179,9.0,301
2017-01-01,"Armstrong, TX",48011,57296,177,9.0,296
2018-01-01,"Armstrong, TX",48011,58338,174,9.0,291
2019-01-01,"Armstrong, TX",48011,59357,172,8.0,286
