YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Buncombe, NC",37021,32892,23055,12.2,28251
1997-01-01,"Buncombe, NC",37021,35159,23603,12.3,29094
1998-01-01,"Buncombe, NC",37021,36786,25116,12.9,29175
1999-01-01,"Buncombe, NC",37021,36074,24716,12.2,29124
2000-01-01,"Buncombe, NC",37021,37589,23337,11.4,29254
2001-01-01,"Buncombe, NC",37021,36462,24065,11.7,29222
2002-01-01,"Buncombe, NC",37021,36372,26516,12.7,29086
2003-01-01,"Buncombe, NC",37021,37167,28404,13.4,29241
2004-01-01,"Buncombe, NC",37021,37738,29595,13.8,29386
2005-01-01,"Buncombe, NC",37021,40247,26344,12.5,29898
2006-01-01,"Buncombe, NC",37021,41629,27401,12.7,30187
2007-01-01,"Buncombe, NC",37021,43405,30948,14.0,30243
2008-01-01,"Buncombe, NC",37021,43805,31032,13.9,29946
2009-01-01,"Buncombe, NC",37021,40979,36407,16.2,30461
2010-01-01,"Buncombe, NC",37021,46601,31356,13.0,30313
2011-01-01,"Buncombe, NC",37021,43069,36801,16.0,30651
2012-01-01,"Buncombe, NC",37021,47201,33511,14.0,30545
2013-01-01,"Buncombe, NC",37021,44755,37687,16.0,30810
2014-01-01,"Buncombe, NC",37021,47902,35459,15.0,30755
2015-01-01,"Buncombe, NC",37021,46258,38655,16.0,30970
2016-01-01,"Buncombe, NC",37021,48680,37184,15.0,30950
2017-01-01,"Buncombe, NC",37021,47610,39659,16.0,31127
2018-01-01,"Buncombe, NC",37021,49496,38734,16.0,31133
2019-01-01,"Buncombe, NC",37021,48835,40678,17.0,31281
