YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lake, SD",46079,31432,1155,11.0,2205
1997-01-01,"Lake, SD",46079,34130,1132,10.9,2274
1998-01-01,"Lake, SD",46079,35288,1079,10.3,2289
1999-01-01,"Lake, SD",46079,34903,983,9.2,2295
2000-01-01,"Lake, SD",46079,36366,985,9.3,2244
2001-01-01,"Lake, SD",46079,36034,994,9.5,2132
2002-01-01,"Lake, SD",46079,36560,1056,10.0,2063
2003-01-01,"Lake, SD",46079,38349,1091,10.5,1989
2004-01-01,"Lake, SD",46079,39056,1142,10.9,1839
2005-01-01,"Lake, SD",46079,39403,1015,9.8,1827
2006-01-01,"Lake, SD",46079,41562,1058,10.1,1763
2007-01-01,"Lake, SD",46079,42012,1212,11.2,1737
2008-01-01,"Lake, SD",46079,47225,1128,10.2,1980
2009-01-01,"Lake, SD",46079,45322,1390,12.2,2139
2010-01-01,"Lake, SD",46079,47240,1428,12.0,2700
2011-01-01,"Lake, SD",46079,44454,1578,12.0,3386
2012-01-01,"Lake, SD",46079,41161,1691,13.0,4428
2013-01-01,"Lake, SD",46079,33684,1830,13.0,5765
2014-01-01,"Lake, SD",46079,22782,1931,13.0,7477
2015-01-01,"Lake, SD",46079,6572,1994,13.0,9520
2016-01-01,"Lake, SD",46079,-15203,1968,12.0,11854
2017-01-01,"Lake, SD",46079,-43437,1817,10.0,14337
2018-01-01,"Lake, SD",46079,-78032,1483,8.0,16751
2019-01-01,"Lake, SD",46079,-118438,905,4.0,18749
