YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Wasatch, UT",49051,41045,906,7.3,3219
1997-01-01,"Wasatch, UT",49051,42998,1034,7.7,3389
1998-01-01,"Wasatch, UT",49051,44558,1069,7.7,3478
1999-01-01,"Wasatch, UT",49051,47718,941,6.2,3492
2000-01-01,"Wasatch, UT",49051,50313,1053,6.6,3581
2001-01-01,"Wasatch, UT",49051,49629,1282,7.6,3610
2002-01-01,"Wasatch, UT",49051,50615,1273,7.3,3678
2003-01-01,"Wasatch, UT",49051,51138,1137,6.3,3777
2004-01-01,"Wasatch, UT",49051,53661,1289,6.8,4088
2005-01-01,"Wasatch, UT",49051,54340,1342,7.1,4257
2006-01-01,"Wasatch, UT",49051,58359,1318,6.6,4527
2007-01-01,"Wasatch, UT",49051,60888,1209,5.9,4621
2008-01-01,"Wasatch, UT",49051,64238,1228,5.9,5018
2009-01-01,"Wasatch, UT",49051,61609,1819,8.5,5003
2010-01-01,"Wasatch, UT",49051,63959,1467,6.0,5121
2011-01-01,"Wasatch, UT",49051,67560,1495,6.0,5472
2012-01-01,"Wasatch, UT",49051,69989,1612,6.0,5742
2013-01-01,"Wasatch, UT",49051,72150,1681,6.0,5974
2014-01-01,"Wasatch, UT",49051,74587,1730,6.0,6229
2015-01-01,"Wasatch, UT",49051,77232,1788,6.0,6507
2016-01-01,"Wasatch, UT",49051,79994,1853,6.0,6799
2017-01-01,"Wasatch, UT",49051,82876,1922,6.0,7104
2018-01-01,"Wasatch, UT",49051,85903,1993,6.0,7425
2019-01-01,"Wasatch, UT",49051,89087,2067,6.0,7762
