YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Page, IA",19145,29966,1902,11.6,3131
1997-01-01,"Page, IA",19145,33729,1985,12.3,3055
1998-01-01,"Page, IA",19145,35301,1899,11.8,3251
1999-01-01,"Page, IA",19145,35484,1630,10.2,3190
2000-01-01,"Page, IA",19145,36848,1761,11.2,3244
2001-01-01,"Page, IA",19145,35358,1699,11.0,2958
2002-01-01,"Page, IA",19145,35098,1833,12.0,2945
2003-01-01,"Page, IA",19145,35931,1735,11.4,2852
2004-01-01,"Page, IA",19145,38062,1947,12.8,2768
2005-01-01,"Page, IA",19145,38701,1959,13.3,2736
2006-01-01,"Page, IA",19145,40635,1811,12.1,2962
2007-01-01,"Page, IA",19145,42029,1762,12.2,2796
2008-01-01,"Page, IA",19145,42317,2086,14.7,2728
2009-01-01,"Page, IA",19145,40692,2099,15.1,2740
2010-01-01,"Page, IA",19145,39052,2012,14.0,2657
2011-01-01,"Page, IA",19145,38429,2059,14.0,2598
2012-01-01,"Page, IA",19145,38521,2097,14.0,2609
2013-01-01,"Page, IA",19145,38727,2091,14.0,2646
2014-01-01,"Page, IA",19145,38799,2068,14.0,2674
2015-01-01,"Page, IA",19145,38776,2049,14.0,2686
2016-01-01,"Page, IA",19145,38748,2041,14.0,2690
2017-01-01,"Page, IA",19145,38749,2038,14.0,2692
2018-01-01,"Page, IA",19145,38768,2036,14.0,2695
2019-01-01,"Page, IA",19145,38788,2033,14.0,2698
