YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Smith, MS",28129,25234,3075,20.2,3014
1997-01-01,"Smith, MS",28129,26406,2657,17.2,3092
1998-01-01,"Smith, MS",28129,27779,2575,16.5,3077
1999-01-01,"Smith, MS",28129,29332,2632,16.1,3160
2000-01-01,"Smith, MS",28129,30531,2522,15.7,3119
2001-01-01,"Smith, MS",28129,29675,2900,18.1,3146
2002-01-01,"Smith, MS",28129,28237,3020,18.9,3136
2003-01-01,"Smith, MS",28129,29235,2614,16.4,3064
2004-01-01,"Smith, MS",28129,31732,2791,17.3,3103
2005-01-01,"Smith, MS",28129,33784,2826,17.8,3091
2006-01-01,"Smith, MS",28129,36131,3225,20.3,3149
2007-01-01,"Smith, MS",28129,35037,3038,19.1,3125
2008-01-01,"Smith, MS",28129,35318,2800,17.8,3073
2009-01-01,"Smith, MS",28129,34698,3412,21.7,3025
2010-01-01,"Smith, MS",28129,36864,3218,20.0,3046
2011-01-01,"Smith, MS",28129,37580,3355,21.0,3061
2012-01-01,"Smith, MS",28129,37860,3359,21.0,3057
2013-01-01,"Smith, MS",28129,38066,3387,21.0,3056
2014-01-01,"Smith, MS",28129,38221,3402,21.0,3054
2015-01-01,"Smith, MS",28129,38351,3416,21.0,3053
2016-01-01,"Smith, MS",28129,38461,3426,22.0,3052
2017-01-01,"Smith, MS",28129,38554,3436,22.0,3051
2018-01-01,"Smith, MS",28129,38633,3443,22.0,3050
2019-01-01,"Smith, MS",28129,38702,3450,22.0,3049
