YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Woodbury, IA",19193,32959,10996,10.7,17984
1997-01-01,"Woodbury, IA",19193,36357,10823,10.7,18426
1998-01-01,"Woodbury, IA",19193,37469,10669,10.5,18750
1999-01-01,"Woodbury, IA",19193,38062,9613,9.4,18860
2000-01-01,"Woodbury, IA",19193,39632,9595,9.4,18520
2001-01-01,"Woodbury, IA",19193,38464,9818,9.6,18629
2002-01-01,"Woodbury, IA",19193,38156,11023,10.8,18535
2003-01-01,"Woodbury, IA",19193,38047,11405,11.2,18230
2004-01-01,"Woodbury, IA",19193,38790,13555,13.4,18130
2005-01-01,"Woodbury, IA",19193,41032,14504,14.6,17663
2006-01-01,"Woodbury, IA",19193,41690,13693,13.7,18063
2007-01-01,"Woodbury, IA",19193,44494,14158,14.3,18057
2008-01-01,"Woodbury, IA",19193,43616,14147,14.2,17888
2009-01-01,"Woodbury, IA",19193,43820,14689,14.7,17950
2010-01-01,"Woodbury, IA",19193,44473,15951,16.0,17521
2011-01-01,"Woodbury, IA",19193,45249,16861,17.0,17452
2012-01-01,"Woodbury, IA",19193,46287,17521,17.0,17352
2013-01-01,"Woodbury, IA",19193,47209,18061,18.0,17281
2014-01-01,"Woodbury, IA",19193,48040,18636,18.0,17183
2015-01-01,"Woodbury, IA",19193,48829,19286,19.0,17070
2016-01-01,"Woodbury, IA",19193,49640,19994,20.0,16947
2017-01-01,"Woodbury, IA",19193,50496,20728,21.0,16824
2018-01-01,"Woodbury, IA",19193,51390,21469,21.0,16701
2019-01-01,"Woodbury, IA",19193,52310,22218,22.0,16577
