YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kenton, KY",21117,36674,16360,11.2,21455
1997-01-01,"Kenton, KY",21117,41581,14830,10.1,21694
1998-01-01,"Kenton, KY",21117,42676,14250,9.6,21828
1999-01-01,"Kenton, KY",21117,42814,13703,9.1,21867
2000-01-01,"Kenton, KY",21117,44657,13005,8.6,21406
2001-01-01,"Kenton, KY",21117,44361,14223,9.5,21501
2002-01-01,"Kenton, KY",21117,45147,14510,9.6,21461
2003-01-01,"Kenton, KY",21117,46635,16255,10.7,21333
2004-01-01,"Kenton, KY",21117,47729,17346,11.3,21582
2005-01-01,"Kenton, KY",21117,48673,16744,11.1,21822
2006-01-01,"Kenton, KY",21117,52654,14558,9.5,22048
2007-01-01,"Kenton, KY",21117,50734,19883,12.9,21283
2008-01-01,"Kenton, KY",21117,52633,17152,11.0,22002
2009-01-01,"Kenton, KY",21117,50957,20669,13.2,22264
2010-01-01,"Kenton, KY",21117,51859,19823,12.0,22698
2011-01-01,"Kenton, KY",21117,51885,20227,12.0,22786
2012-01-01,"Kenton, KY",21117,51927,20465,13.0,22894
2013-01-01,"Kenton, KY",21117,51925,20665,13.0,22987
2014-01-01,"Kenton, KY",21117,51893,20825,13.0,23068
2015-01-01,"Kenton, KY",21117,51838,20949,13.0,23136
2016-01-01,"Kenton, KY",21117,51764,21042,13.0,23192
2017-01-01,"Kenton, KY",21117,51679,21107,13.0,23238
2018-01-01,"Kenton, KY",21117,51585,21149,13.0,23274
2019-01-01,"Kenton, KY",21117,51488,21171,13.0,23302
