YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Deuel, SD",46039,25054,644,14.0,644
1997-01-01,"Deuel, SD",46039,28800,551,12.2,673
1998-01-01,"Deuel, SD",46039,31661,536,11.9,652
1999-01-01,"Deuel, SD",46039,32836,457,10.1,637
2000-01-01,"Deuel, SD",46039,34402,442,9.9,612
2001-01-01,"Deuel, SD",46039,34407,440,9.8,639
2002-01-01,"Deuel, SD",46039,34405,406,9.2,628
2003-01-01,"Deuel, SD",46039,36750,406,9.5,612
2004-01-01,"Deuel, SD",46039,37747,392,9.1,579
2005-01-01,"Deuel, SD",46039,40171,388,9.2,530
2006-01-01,"Deuel, SD",46039,40498,402,9.4,524
2007-01-01,"Deuel, SD",46039,41097,376,8.8,513
2008-01-01,"Deuel, SD",46039,44641,401,9.4,510
2009-01-01,"Deuel, SD",46039,43678,403,9.6,526
2010-01-01,"Deuel, SD",46039,43018,391,9.0,513
2011-01-01,"Deuel, SD",46039,43228,389,9.0,510
2012-01-01,"Deuel, SD",46039,43408,388,9.0,509
2013-01-01,"Deuel, SD",46039,43531,386,9.0,508
2014-01-01,"Deuel, SD",46039,43623,386,9.0,507
2015-01-01,"Deuel, SD",46039,43697,385,9.0,506
2016-01-01,"Deuel, SD",46039,43759,385,9.0,505
2017-01-01,"Deuel, SD",46039,43811,384,9.0,504
2018-01-01,"Deuel, SD",46039,43855,384,9.0,504
2019-01-01,"Deuel, SD",46039,43891,384,9.0,503
