YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Real, TX",48385,21866,771,28.7,249
1997-01-01,"Real, TX",48385,22319,779,29.1,268
1998-01-01,"Real, TX",48385,22855,760,28.2,285
1999-01-01,"Real, TX",48385,24681,716,24.0,275
2000-01-01,"Real, TX",48385,26333,686,22.9,263
2001-01-01,"Real, TX",48385,25613,698,23.5,281
2002-01-01,"Real, TX",48385,26107,651,21.6,302
2003-01-01,"Real, TX",48385,26917,615,20.6,313
2004-01-01,"Real, TX",48385,27476,621,20.9,310
2005-01-01,"Real, TX",48385,27863,667,22.6,330
2006-01-01,"Real, TX",48385,30032,676,22.8,323
2007-01-01,"Real, TX",48385,29031,588,20.0,347
2008-01-01,"Real, TX",48385,31677,535,18.8,360
2009-01-01,"Real, TX",48385,28823,624,22.0,366
2010-01-01,"Real, TX",48385,31142,584,19.0,359
2011-01-01,"Real, TX",48385,30748,582,20.0,368
2012-01-01,"Real, TX",48385,31400,571,19.0,371
2013-01-01,"Real, TX",48385,31569,566,19.0,376
2014-01-01,"Real, TX",48385,31900,559,19.0,379
2015-01-01,"Real, TX",48385,32133,554,18.0,383
2016-01-01,"Real, TX",48385,32380,549,18.0,387
2017-01-01,"Real, TX",48385,32599,545,18.0,390
2018-01-01,"Real, TX",48385,32808,541,18.0,393
2019-01-01,"Real, TX",48385,33001,537,18.0,396
