YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Steele, ND",38091,31378,234,10.1,388
1997-01-01,"Steele, ND",38091,32659,295,12.9,387
1998-01-01,"Steele, ND",38091,35901,293,12.9,369
1999-01-01,"Steele, ND",38091,36212,227,10.0,363
2000-01-01,"Steele, ND",38091,38179,167,7.6,366
2001-01-01,"Steele, ND",38091,38877,193,9.1,340
2002-01-01,"Steele, ND",38091,40609,160,7.6,336
2003-01-01,"Steele, ND",38091,44213,145,7.0,322
2004-01-01,"Steele, ND",38091,39697,162,8.0,324
2005-01-01,"Steele, ND",38091,40106,155,7.8,326
2006-01-01,"Steele, ND",38091,42230,160,8.3,306
2007-01-01,"Steele, ND",38091,45295,136,7.4,291
2008-01-01,"Steele, ND",38091,53242,132,7.4,285
2009-01-01,"Steele, ND",38091,52385,120,6.9,278
2010-01-01,"Steele, ND",38091,52580,95,5.0,270
2011-01-01,"Steele, ND",38091,53000,76,5.0,264
2012-01-01,"Steele, ND",38091,53826,67,4.0,257
2013-01-01,"Steele, ND",38091,55122,58,4.0,248
2014-01-01,"Steele, ND",38091,56589,47,4.0,240
2015-01-01,"Steele, ND",38091,58046,35,3.0,231
2016-01-01,"Steele, ND",38091,59460,22,3.0,223
2017-01-01,"Steele, ND",38091,60856,10,3.0,215
2018-01-01,"Steele, ND",38091,62258,-2,2.0,206
2019-01-01,"Steele, ND",38091,63673,-14,2.0,198
