YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chesapeake, VA",51550,44063,17859,9.3,33182
1997-01-01,"Chesapeake, VA",51550,45427,20102,10.1,34980
1998-01-01,"Chesapeake, VA",51550,47919,18260,9.0,35593
1999-01-01,"Chesapeake, VA",51550,48391,15778,8.0,36362
2000-01-01,"Chesapeake, VA",51550,50913,15364,7.7,36724
2001-01-01,"Chesapeake, VA",51550,50692,15393,7.6,37363
2002-01-01,"Chesapeake, VA",51550,52336,17353,8.3,37645
2003-01-01,"Chesapeake, VA",51550,53996,19368,9.1,38010
2004-01-01,"Chesapeake, VA",51550,56174,18815,8.7,39412
2005-01-01,"Chesapeake, VA",51550,60301,14571,6.8,40265
2006-01-01,"Chesapeake, VA",51550,61584,14811,6.8,40336
2007-01-01,"Chesapeake, VA",51550,63016,17246,8.0,39763
2008-01-01,"Chesapeake, VA",51550,67082,17088,7.9,40003
2009-01-01,"Chesapeake, VA",51550,63532,15859,7.3,39901
2010-01-01,"Chesapeake, VA",51550,63173,16894,7.0,40025
2011-01-01,"Chesapeake, VA",51550,63895,16191,7.0,40095
2012-01-01,"Chesapeake, VA",51550,63921,16546,7.0,40162
2013-01-01,"Chesapeake, VA",51550,64280,16316,7.0,40207
2014-01-01,"Chesapeake, VA",51550,64386,16433,7.0,40248
2015-01-01,"Chesapeake, VA",51550,64585,16356,7.0,40278
2016-01-01,"Chesapeake, VA",51550,64685,16394,7.0,40305
2017-01-01,"Chesapeake, VA",51550,64805,16367,7.0,40325
2018-01-01,"Chesapeake, VA",51550,64881,16379,7.0,40342
2019-01-01,"Chesapeake, VA",51550,64956,16369,7.0,40356
