YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Brevard, FL",12009,34729,51979,11.4,62556
1997-01-01,"Brevard, FL",12009,36353,52556,11.3,65621
1998-01-01,"Brevard, FL",12009,38249,49193,10.5,66663
1999-01-01,"Brevard, FL",12009,38310,45718,9.7,67879
2000-01-01,"Brevard, FL",12009,40673,43944,9.2,68681
2001-01-01,"Brevard, FL",12009,39862,47131,9.7,69661
2002-01-01,"Brevard, FL",12009,40342,48682,9.8,70597
2003-01-01,"Brevard, FL",12009,42157,51344,10.1,71781
2004-01-01,"Brevard, FL",12009,44248,48247,9.2,73901
2005-01-01,"Brevard, FL",12009,43403,52674,10.1,74824
2006-01-01,"Brevard, FL",12009,46415,52532,10.0,75233
2007-01-01,"Brevard, FL",12009,50261,45501,8.6,74785
2008-01-01,"Brevard, FL",12009,49473,56466,10.7,74369
2009-01-01,"Brevard, FL",12009,45683,61045,11.6,73098
2010-01-01,"Brevard, FL",12009,44896,62584,11.0,74380
2011-01-01,"Brevard, FL",12009,45953,59770,11.0,75431
2012-01-01,"Brevard, FL",12009,46972,58311,10.0,76183
2013-01-01,"Brevard, FL",12009,47774,57958,10.0,76691
2014-01-01,"Brevard, FL",12009,48339,58303,10.0,77045
2015-01-01,"Brevard, FL",12009,48725,58960,10.0,77321
2016-01-01,"Brevard, FL",12009,49006,59674,10.0,77568
2017-01-01,"Brevard, FL",12009,49236,60317,10.0,77809
2018-01-01,"Brevard, FL",12009,49449,60853,10.0,78050
2019-01-01,"Brevard, FL",12009,49660,61292,11.0,78290
