YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sedgwick, CO",8115,26759,343,12.9,499
1997-01-01,"Sedgwick, CO",8115,28209,365,14.2,497
1998-01-01,"Sedgwick, CO",8115,29024,380,14.6,488
1999-01-01,"Sedgwick, CO",8115,28887,316,11.7,497
2000-01-01,"Sedgwick, CO",8115,29763,338,12.9,495
2001-01-01,"Sedgwick, CO",8115,28868,317,11.9,515
2002-01-01,"Sedgwick, CO",8115,27884,346,13.0,481
2003-01-01,"Sedgwick, CO",8115,27637,278,11.1,464
2004-01-01,"Sedgwick, CO",8115,27824,283,11.3,474
2005-01-01,"Sedgwick, CO",8115,29871,315,12.7,434
2006-01-01,"Sedgwick, CO",8115,30763,309,12.8,427
2007-01-01,"Sedgwick, CO",8115,32086,279,12.2,394
2008-01-01,"Sedgwick, CO",8115,35350,272,11.8,390
2009-01-01,"Sedgwick, CO",8115,35336,353,15.5,919
2010-01-01,"Sedgwick, CO",8115,28689,1050,31.0,1104
2011-01-01,"Sedgwick, CO",8115,8339,910,22.0,1432
2012-01-01,"Sedgwick, CO",8115,-12389,966,20.0,835
2013-01-01,"Sedgwick, CO",8115,-20635,-222,-13.0,-650
2014-01-01,"Sedgwick, CO",8115,13544,-1961,-49.0,-2985
2015-01-01,"Sedgwick, CO",8115,106313,-3771,-75.0,-4649
2016-01-01,"Sedgwick, CO",8115,238546,-3537,-39.0,-3146
2017-01-01,"Sedgwick, CO",8115,323100,968,96.0,4089
2018-01-01,"Sedgwick, CO",8115,211175,10654,321.0,16919
2019-01-01,"Sedgwick, CO",8115,-234478,22112,514.0,29248
