YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Grant, IN",18053,31846,9339,13.2,11969
1997-01-01,"Grant, IN",18053,34274,9235,13.2,11897
1998-01-01,"Grant, IN",18053,35355,9215,13.3,11911
1999-01-01,"Grant, IN",18053,35371,7820,11.2,11911
2000-01-01,"Grant, IN",18053,36741,8068,11.7,11759
2001-01-01,"Grant, IN",18053,35887,8041,11.8,11637
2002-01-01,"Grant, IN",18053,35954,8443,12.5,11358
2003-01-01,"Grant, IN",18053,36643,8408,12.5,11404
2004-01-01,"Grant, IN",18053,37195,9095,13.7,11265
2005-01-01,"Grant, IN",18053,36733,11676,17.9,10894
2006-01-01,"Grant, IN",18053,38939,10112,15.6,10942
2007-01-01,"Grant, IN",18053,37131,11053,17.4,12345
2008-01-01,"Grant, IN",18053,38677,11255,17.8,12258
2009-01-01,"Grant, IN",18053,38629,11463,18.1,12050
2010-01-01,"Grant, IN",18053,38776,11446,18.0,12136
2011-01-01,"Grant, IN",18053,38916,11533,18.0,12173
2012-01-01,"Grant, IN",18053,39048,11644,18.0,12199
2013-01-01,"Grant, IN",18053,39172,11758,18.0,12225
2014-01-01,"Grant, IN",18053,39287,11865,18.0,12250
2015-01-01,"Grant, IN",18053,39392,11965,19.0,12277
2016-01-01,"Grant, IN",18053,39489,12056,19.0,12302
2017-01-01,"Grant, IN",18053,39577,12139,19.0,12327
2018-01-01,"Grant, IN",18053,39657,12215,19.0,12351
2019-01-01,"Grant, IN",18053,39729,12283,19.0,12373
