YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clark, WI",55019,28352,3533,10.7,6334
1997-01-01,"Clark, WI",55019,30875,3813,11.5,6354
1998-01-01,"Clark, WI",55019,33135,3752,11.2,6330
1999-01-01,"Clark, WI",55019,34448,3532,10.6,6111
2000-01-01,"Clark, WI",55019,35957,3646,10.9,6037
2001-01-01,"Clark, WI",55019,35333,3572,10.7,5858
2002-01-01,"Clark, WI",55019,35385,3741,11.1,5819
2003-01-01,"Clark, WI",55019,36510,3396,10.1,5718
2004-01-01,"Clark, WI",55019,38581,3728,11.1,5589
2005-01-01,"Clark, WI",55019,39593,4012,12.0,5558
2006-01-01,"Clark, WI",55019,40827,4221,12.6,5476
2007-01-01,"Clark, WI",55019,41485,3785,11.5,5336
2008-01-01,"Clark, WI",55019,43519,4519,13.7,5209
2009-01-01,"Clark, WI",55019,42518,4267,13.0,5178
2010-01-01,"Clark, WI",55019,43231,4585,13.0,5170
2011-01-01,"Clark, WI",55019,43429,4561,13.0,5164
2012-01-01,"Clark, WI",55019,43689,4681,14.0,5160
2013-01-01,"Clark, WI",55019,43798,4725,14.0,5162
2014-01-01,"Clark, WI",55019,43876,4790,14.0,5168
2015-01-01,"Clark, WI",55019,43887,4833,14.0,5179
2016-01-01,"Clark, WI",55019,43861,4872,15.0,5193
2017-01-01,"Clark, WI",55019,43796,4901,15.0,5209
2018-01-01,"Clark, WI",55019,43705,4924,15.0,5228
2019-01-01,"Clark, WI",55019,43593,4939,15.0,5247
