YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Washington, AR",5143,32375,16555,12.4,22066
1997-01-01,"Washington, AR",5143,32188,19298,13.5,23821
1998-01-01,"Washington, AR",5143,33831,18794,13.0,24357
1999-01-01,"Washington, AR",5143,34105,19694,12.9,24803
2000-01-01,"Washington, AR",5143,35612,19998,12.7,25112
2001-01-01,"Washington, AR",5143,35728,22489,14.1,25586
2002-01-01,"Washington, AR",5143,35627,23407,14.2,26579
2003-01-01,"Washington, AR",5143,36825,23275,13.8,27193
2004-01-01,"Washington, AR",5143,38385,22316,12.8,29418
2005-01-01,"Washington, AR",5143,39788,26212,15.2,30667
2006-01-01,"Washington, AR",5143,41505,27146,15.1,32565
2007-01-01,"Washington, AR",5143,42909,28780,15.4,33836
2008-01-01,"Washington, AR",5143,42691,28162,15.0,34224
2009-01-01,"Washington, AR",5143,41098,35893,18.7,34855
2010-01-01,"Washington, AR",5143,44517,29409,14.0,35336
2011-01-01,"Washington, AR",5143,44924,33540,16.0,36314
2012-01-01,"Washington, AR",5143,45818,33362,16.0,37402
2013-01-01,"Washington, AR",5143,46652,34902,16.0,38373
2014-01-01,"Washington, AR",5143,47525,35772,17.0,39378
2015-01-01,"Washington, AR",5143,48399,36911,17.0,40361
2016-01-01,"Washington, AR",5143,49282,37949,17.0,41350
2017-01-01,"Washington, AR",5143,50169,39031,17.0,42337
2018-01-01,"Washington, AR",5143,51059,40099,18.0,43326
2019-01-01,"Washington, AR",5143,51952,41177,18.0,44317
