YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Henderson, TX",48213,26316,11572,17.7,9251
1997-01-01,"Henderson, TX",48213,28383,11284,16.3,9691
1998-01-01,"Henderson, TX",48213,29828,11176,15.8,9852
1999-01-01,"Henderson, TX",48213,31194,10856,15.0,10016
2000-01-01,"Henderson, TX",48213,32806,11635,15.9,10014
2001-01-01,"Henderson, TX",48213,32245,12588,17.0,10091
2002-01-01,"Henderson, TX",48213,31964,13007,17.1,10081
2003-01-01,"Henderson, TX",48213,32431,12942,16.6,10125
2004-01-01,"Henderson, TX",48213,33038,13176,16.7,10439
2005-01-01,"Henderson, TX",48213,33993,14275,18.2,10657
2006-01-01,"Henderson, TX",48213,35135,14213,18.0,10602
2007-01-01,"Henderson, TX",48213,38990,12028,15.5,10461
2008-01-01,"Henderson, TX",48213,40145,11930,15.4,12010
2009-01-01,"Henderson, TX",48213,39007,14123,18.2,11898
2010-01-01,"Henderson, TX",48213,39563,14554,18.0,11581
2011-01-01,"Henderson, TX",48213,40676,14184,17.0,11693
2012-01-01,"Henderson, TX",48213,41472,14129,17.0,11914
2013-01-01,"Henderson, TX",48213,42044,14315,18.0,12068
2014-01-01,"Henderson, TX",48213,42603,14489,18.0,12177
2015-01-01,"Henderson, TX",48213,43179,14603,18.0,12284
2016-01-01,"Henderson, TX",48213,43738,14700,18.0,12396
2017-01-01,"Henderson, TX",48213,44266,14801,18.0,12505
2018-01-01,"Henderson, TX",48213,44767,14901,18.0,12607
2019-01-01,"Henderson, TX",48213,45246,14996,18.0,12704
