YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Houston, MN",27055,33867,1461,7.6,3476
1997-01-01,"Houston, MN",27055,38078,1541,8.0,3629
1998-01-01,"Houston, MN",27055,40275,1582,8.1,3669
1999-01-01,"Houston, MN",27055,40757,1311,6.7,3640
2000-01-01,"Houston, MN",27055,42650,1286,6.5,3652
2001-01-01,"Houston, MN",27055,42185,1333,6.8,3657
2002-01-01,"Houston, MN",27055,42764,1332,6.7,3653
2003-01-01,"Houston, MN",27055,43614,1372,7.0,3713
2004-01-01,"Houston, MN",27055,45225,1356,6.9,3784
2005-01-01,"Houston, MN",27055,50317,1464,7.5,3779
2006-01-01,"Houston, MN",27055,47469,1456,7.5,3876
2007-01-01,"Houston, MN",27055,47960,1606,8.4,3917
2008-01-01,"Houston, MN",27055,50407,1688,8.9,3981
2009-01-01,"Houston, MN",27055,49269,1628,8.6,4066
2010-01-01,"Houston, MN",27055,53199,1772,9.0,4092
2011-01-01,"Houston, MN",27055,53086,1803,9.0,4183
2012-01-01,"Houston, MN",27055,55320,1893,10.0,4242
2013-01-01,"Houston, MN",27055,56434,1963,10.0,4329
2014-01-01,"Houston, MN",27055,58359,2055,11.0,4411
2015-01-01,"Houston, MN",27055,60051,2147,11.0,4507
2016-01-01,"Houston, MN",27055,62109,2251,12.0,4608
2017-01-01,"Houston, MN",27055,64224,2363,12.0,4720
2018-01-01,"Houston, MN",27055,66591,2485,13.0,4840
2019-01-01,"Houston, MN",27055,69128,2618,14.0,4972
