YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Mahaska, IA",19123,31208,2322,10.7,3352
1997-01-01,"Mahaska, IA",19123,35589,2490,11.4,3318
1998-01-01,"Mahaska, IA",19123,37847,2422,11.1,3415
1999-01-01,"Mahaska, IA",19123,38111,2076,9.4,3346
2000-01-01,"Mahaska, IA",19123,39904,2040,9.4,3357
2001-01-01,"Mahaska, IA",19123,38576,1994,9.2,3358
2002-01-01,"Mahaska, IA",19123,38018,2258,10.4,3381
2003-01-01,"Mahaska, IA",19123,38626,2277,10.5,3346
2004-01-01,"Mahaska, IA",19123,41807,2636,12.0,3079
2005-01-01,"Mahaska, IA",19123,42066,2275,10.5,3027
2006-01-01,"Mahaska, IA",19123,42240,2348,10.8,3063
2007-01-01,"Mahaska, IA",19123,44234,2917,13.5,3928
2008-01-01,"Mahaska, IA",19123,46872,2809,12.9,3979
2009-01-01,"Mahaska, IA",19123,45021,2786,13.0,4068
2010-01-01,"Mahaska, IA",19123,45846,2996,13.0,4111
2011-01-01,"Mahaska, IA",19123,46187,2824,13.0,4106
2012-01-01,"Mahaska, IA",19123,46004,2797,12.0,4113
2013-01-01,"Mahaska, IA",19123,45806,2787,12.0,4112
2014-01-01,"Mahaska, IA",19123,45631,2774,12.0,4104
2015-01-01,"Mahaska, IA",19123,45472,2762,12.0,4093
2016-01-01,"Mahaska, IA",19123,45333,2752,12.0,4081
2017-01-01,"Mahaska, IA",19123,45213,2743,12.0,4068
2018-01-01,"Mahaska, IA",19123,45112,2735,12.0,4056
2019-01-01,"Mahaska, IA",19123,45029,2729,12.0,4045
