YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Iberia, LA",22045,26672,15561,21.6,16046
1997-01-01,"Iberia, LA",22045,29951,13556,18.5,15763
1998-01-01,"Iberia, LA",22045,31458,13982,18.9,16340
1999-01-01,"Iberia, LA",22045,30578,14923,20.6,15258
2000-01-01,"Iberia, LA",22045,32019,13687,18.9,15072
2001-01-01,"Iberia, LA",22045,31677,13767,19.0,14674
2002-01-01,"Iberia, LA",22045,31590,14010,19.1,14547
2003-01-01,"Iberia, LA",22045,32987,14499,19.7,14415
2004-01-01,"Iberia, LA",22045,33358,15485,21.1,14201
2005-01-01,"Iberia, LA",22045,34769,16691,23.0,14064
2006-01-01,"Iberia, LA",22045,37091,17199,23.2,14142
2007-01-01,"Iberia, LA",22045,39268,14839,20.2,14129
2008-01-01,"Iberia, LA",22045,40610,13899,18.8,13899
2009-01-01,"Iberia, LA",22045,41272,14053,19.1,13797
2010-01-01,"Iberia, LA",22045,41460,14052,19.0,13596
2011-01-01,"Iberia, LA",22045,41627,14261,19.0,13449
2012-01-01,"Iberia, LA",22045,41936,14467,19.0,13340
2013-01-01,"Iberia, LA",22045,42371,14614,19.0,13252
2014-01-01,"Iberia, LA",22045,42882,14694,19.0,13171
2015-01-01,"Iberia, LA",22045,43420,14725,19.0,13093
2016-01-01,"Iberia, LA",22045,43950,14728,19.0,13016
2017-01-01,"Iberia, LA",22045,44452,14720,19.0,12940
2018-01-01,"Iberia, LA",22045,44922,14710,19.0,12867
2019-01-01,"Iberia, LA",22045,45360,14703,19.0,12796
