YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,RHODE ISLAND,44000,34611,113471,11.6,145662
1997-01-01,RHODE ISLAND,44000,36699,108836,11.2,149799
1998-01-01,RHODE ISLAND,44000,39907,103831,10.6,151324
1999-01-01,RHODE ISLAND,44000,40965,110366,10.8,153321
2000-01-01,RHODE ISLAND,44000,42305,106378,10.2,154785
2001-01-01,RHODE ISLAND,44000,43884,107109,10.2,156454
2002-01-01,RHODE ISLAND,44000,43115,116138,11.0,157347
2003-01-01,RHODE ISLAND,44000,45006,119554,11.3,158046
2004-01-01,RHODE ISLAND,44000,47037,122520,11.6,159342
2005-01-01,RHODE ISLAND,44000,50415,122481,11.9,156498
2006-01-01,RHODE ISLAND,44000,51324,117585,11.5,153417
2007-01-01,RHODE ISLAND,44000,52755,121172,11.9,151612
2008-01-01,RHODE ISLAND,44000,54562,122173,12.1,147629
2009-01-01,RHODE ISLAND,44000,53243,122379,12.0,145342
2010-01-01,RHODE ISLAND,44000,52006,122578,12.0,144516
2011-01-01,RHODE ISLAND,44000,50885,121914,12.0,144236
2012-01-01,RHODE ISLAND,44000,49933,120837,11.0,144277
2013-01-01,RHODE ISLAND,44000,49122,119711,11.0,144549
2014-01-01,RHODE ISLAND,44000,48425,118743,11.0,145017
2015-01-01,RHODE ISLAND,44000,47842,118007,11.0,145650
2016-01-01,RHODE ISLAND,44000,47392,117504,11.0,146396
2017-01-01,RHODE ISLAND,44000,47093,117205,11.0,147184
2018-01-01,RHODE ISLAND,44000,46953,117078,11.0,147941
2019-01-01,RHODE ISLAND,44000,46963,117091,11.0,148604
