YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bon Homme, SD",46009,25368,914,13.9,1511
1997-01-01,"Bon Homme, SD",46009,28703,877,13.7,1589
1998-01-01,"Bon Homme, SD",46009,30372,840,13.2,1570
1999-01-01,"Bon Homme, SD",46009,30684,710,11.3,1519
2000-01-01,"Bon Homme, SD",46009,32197,697,11.2,1463
2001-01-01,"Bon Homme, SD",46009,31575,807,13.3,1456
2002-01-01,"Bon Homme, SD",46009,30375,874,14.4,1397
2003-01-01,"Bon Homme, SD",46009,32488,786,13.0,1355
2004-01-01,"Bon Homme, SD",46009,33466,823,13.7,1245
2005-01-01,"Bon Homme, SD",46009,34058,833,14.1,1239
2006-01-01,"Bon Homme, SD",46009,35158,872,14.8,1192
2007-01-01,"Bon Homme, SD",46009,37978,816,14.2,1158
2008-01-01,"Bon Homme, SD",46009,40010,805,14.2,1130
2009-01-01,"Bon Homme, SD",46009,39485,864,15.5,1092
2010-01-01,"Bon Homme, SD",46009,40036,853,15.0,1000
2011-01-01,"Bon Homme, SD",46009,41222,871,15.0,941
2012-01-01,"Bon Homme, SD",46009,42567,882,16.0,887
2013-01-01,"Bon Homme, SD",46009,43907,889,16.0,831
2014-01-01,"Bon Homme, SD",46009,45224,896,16.0,770
2015-01-01,"Bon Homme, SD",46009,46552,905,17.0,707
2016-01-01,"Bon Homme, SD",46009,47919,914,17.0,641
2017-01-01,"Bon Homme, SD",46009,49339,925,18.0,572
2018-01-01,"Bon Homme, SD",46009,50814,935,18.0,502
2019-01-01,"Bon Homme, SD",46009,52344,946,18.0,429
