YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lee, SC",45061,22063,5859,31.3,3498
1997-01-01,"Lee, SC",45061,23160,5405,28.3,3377
1998-01-01,"Lee, SC",45061,23364,5114,26.9,3293
1999-01-01,"Lee, SC",45061,24850,4177,22.5,3208
2000-01-01,"Lee, SC",45061,26549,4244,22.7,3204
2001-01-01,"Lee, SC",45061,25513,4547,24.4,3156
2002-01-01,"Lee, SC",45061,25144,4507,24.0,3067
2003-01-01,"Lee, SC",45061,26015,3895,20.5,3267
2004-01-01,"Lee, SC",45061,26678,4308,22.7,2901
2005-01-01,"Lee, SC",45061,27227,5252,28.0,2721
2006-01-01,"Lee, SC",45061,27354,5262,28.2,2705
2007-01-01,"Lee, SC",45061,30448,4754,26.2,2659
2008-01-01,"Lee, SC",45061,30876,4967,27.6,2544
2009-01-01,"Lee, SC",45061,28041,5644,31.7,2526
2010-01-01,"Lee, SC",45061,29123,4993,28.0,2894
2011-01-01,"Lee, SC",45061,27498,5221,29.0,2880
2012-01-01,"Lee, SC",45061,27292,5001,27.0,3000
2013-01-01,"Lee, SC",45061,26728,4965,27.0,3019
2014-01-01,"Lee, SC",45061,26600,4861,26.0,3044
2015-01-01,"Lee, SC",45061,26525,4817,26.0,3034
2016-01-01,"Lee, SC",45061,26616,4782,25.0,3016
2017-01-01,"Lee, SC",45061,26758,4776,25.0,2988
2018-01-01,"Lee, SC",45061,26939,4783,25.0,2961
2019-01-01,"Lee, SC",45061,27110,4803,26.0,2937
