YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Irwin, GA",13155,25460,2170,24.5,1808
1997-01-01,"Irwin, GA",13155,26957,1990,21.9,1839
1998-01-01,"Irwin, GA",13155,28349,1965,21.6,2007
1999-01-01,"Irwin, GA",13155,29108,1661,17.3,1983
2000-01-01,"Irwin, GA",13155,30499,1733,18.1,1984
2001-01-01,"Irwin, GA",13155,29413,1784,18.6,1957
2002-01-01,"Irwin, GA",13155,28973,1862,19.2,1897
2003-01-01,"Irwin, GA",13155,29799,1655,17.4,1804
2004-01-01,"Irwin, GA",13155,29954,1707,17.9,1822
2005-01-01,"Irwin, GA",13155,30517,1907,20.1,1762
2006-01-01,"Irwin, GA",13155,31576,1933,20.4,1717
2007-01-01,"Irwin, GA",13155,33902,3387,36.2,1740
2008-01-01,"Irwin, GA",13155,34199,2071,22.3,1743
2009-01-01,"Irwin, GA",13155,35649,2157,23.3,1748
2010-01-01,"Irwin, GA",13155,36813,2455,26.0,1761
2011-01-01,"Irwin, GA",13155,37596,2387,25.0,1755
2012-01-01,"Irwin, GA",13155,38367,2439,25.0,1742
2013-01-01,"Irwin, GA",13155,39117,2485,26.0,1726
2014-01-01,"Irwin, GA",13155,39895,2546,27.0,1709
2015-01-01,"Irwin, GA",13155,40708,2608,27.0,1692
2016-01-01,"Irwin, GA",13155,41554,2669,28.0,1678
2017-01-01,"Irwin, GA",13155,42426,2728,29.0,1664
2018-01-01,"Irwin, GA",13155,43314,2786,29.0,1652
2019-01-01,"Irwin, GA",13155,44214,2841,30.0,1640
