YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Kemper, MS",28069,20067,2470,24.1,1676
1997-01-01,"Kemper, MS",28069,21670,2089,20.2,1561
1998-01-01,"Kemper, MS",28069,23733,2121,20.7,1519
1999-01-01,"Kemper, MS",28069,23606,2310,22.8,1531
2000-01-01,"Kemper, MS",28069,24596,2169,21.5,1481
2001-01-01,"Kemper, MS",28069,23899,2267,22.7,1434
2002-01-01,"Kemper, MS",28069,24190,2118,21.3,1411
2003-01-01,"Kemper, MS",28069,24688,1951,19.9,1368
2004-01-01,"Kemper, MS",28069,24793,2083,21.5,1338
2005-01-01,"Kemper, MS",28069,26240,2372,24.8,1333
2006-01-01,"Kemper, MS",28069,26215,2596,27.5,1357
2007-01-01,"Kemper, MS",28069,27789,2448,25.9,1321
2008-01-01,"Kemper, MS",28069,28549,2453,26.3,1301
2009-01-01,"Kemper, MS",28069,27069,2543,27.7,1229
2010-01-01,"Kemper, MS",28069,28642,2492,27.0,1202
2011-01-01,"Kemper, MS",28069,29177,2584,28.0,1169
2012-01-01,"Kemper, MS",28069,29874,2639,29.0,1137
2013-01-01,"Kemper, MS",28069,30520,2700,30.0,1104
2014-01-01,"Kemper, MS",28069,31190,2758,31.0,1068
2015-01-01,"Kemper, MS",28069,31878,2817,32.0,1032
2016-01-01,"Kemper, MS",28069,32591,2877,33.0,993
2017-01-01,"Kemper, MS",28069,33329,2939,34.0,953
2018-01-01,"Kemper, MS",28069,34094,3004,35.0,912
2019-01-01,"Kemper, MS",28069,34888,3070,36.0,869
