YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Midland, TX",48329,37355,18013,15.4,24249
1997-01-01,"Midland, TX",48329,38529,17203,14.3,24702
1998-01-01,"Midland, TX",48329,39427,16875,14.1,24885
1999-01-01,"Midland, TX",48329,37738,17062,14.8,25010
2000-01-01,"Midland, TX",48329,39205,16390,14.3,24575
2001-01-01,"Midland, TX",48329,39889,16439,14.2,23529
2002-01-01,"Midland, TX",48329,39548,17082,14.5,23048
2003-01-01,"Midland, TX",48329,40249,18294,15.4,23136
2004-01-01,"Midland, TX",48329,42657,17542,14.6,23349
2005-01-01,"Midland, TX",48329,42132,17809,14.9,23347
2006-01-01,"Midland, TX",48329,45682,17610,14.4,23399
2007-01-01,"Midland, TX",48329,51280,17887,14.4,23138
2008-01-01,"Midland, TX",48329,56320,12914,10.1,23281
2009-01-01,"Midland, TX",48329,54949,16257,12.5,23606
2010-01-01,"Midland, TX",48329,58327,14643,11.0,24157
2011-01-01,"Midland, TX",48329,60580,13529,10.0,24427
2012-01-01,"Midland, TX",48329,61940,12991,9.0,24547
2013-01-01,"Midland, TX",48329,62937,12681,9.0,24607
2014-01-01,"Midland, TX",48329,63779,12465,9.0,24647
2015-01-01,"Midland, TX",48329,64548,12285,8.0,24679
2016-01-01,"Midland, TX",48329,65275,12121,8.0,24710
2017-01-01,"Midland, TX",48329,65968,11964,8.0,24740
2018-01-01,"Midland, TX",48329,66631,11813,8.0,24771
2019-01-01,"Midland, TX",48329,67262,11668,8.0,24800
