YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Belknap, NH",33001,36651,3657,7.1,8804
1997-01-01,"Belknap, NH",33001,38787,4553,8.7,9096
1998-01-01,"Belknap, NH",33001,40292,4666,8.8,9139
1999-01-01,"Belknap, NH",33001,41940,4401,7.9,9244
2000-01-01,"Belknap, NH",33001,45180,3723,6.5,9324
2001-01-01,"Belknap, NH",33001,44867,3960,6.8,9295
2002-01-01,"Belknap, NH",33001,45767,4259,7.1,10267
2003-01-01,"Belknap, NH",33001,46825,4407,7.3,10219
2004-01-01,"Belknap, NH",33001,48171,4273,7.0,10290
2005-01-01,"Belknap, NH",33001,49845,4814,8.0,10443
2006-01-01,"Belknap, NH",33001,50795,4966,8.2,10309
2007-01-01,"Belknap, NH",33001,54469,4634,7.8,9848
2008-01-01,"Belknap, NH",33001,52380,5466,9.1,9706
2009-01-01,"Belknap, NH",33001,52987,5599,9.3,10105
2010-01-01,"Belknap, NH",33001,54493,5323,8.0,10131
2011-01-01,"Belknap, NH",33001,54921,5371,8.0,10108
2012-01-01,"Belknap, NH",33001,55478,5356,8.0,10177
2013-01-01,"Belknap, NH",33001,55961,5361,8.0,10237
2014-01-01,"Belknap, NH",33001,56409,5372,8.0,10288
2015-01-01,"Belknap, NH",33001,56818,5389,8.0,10329
2016-01-01,"Belknap, NH",33001,57191,5408,8.0,10362
2017-01-01,"Belknap, NH",33001,57533,5428,8.0,10390
2018-01-01,"Belknap, NH",33001,57844,5447,8.0,10413
2019-01-01,"Belknap, NH",33001,58128,5466,8.0,10434
