YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Allen, KY",21003,26584,2603,16.3,2790
1997-01-01,"Allen, KY",21003,28798,2314,13.9,2854
1998-01-01,"Allen, KY",21003,31197,2473,14.5,2933
1999-01-01,"Allen, KY",21003,30997,2458,13.9,3032
2000-01-01,"Allen, KY",21003,32317,2361,13.3,3049
2001-01-01,"Allen, KY",21003,32175,2463,13.7,3041
2002-01-01,"Allen, KY",21003,32707,2575,14.2,2991
2003-01-01,"Allen, KY",21003,33759,2726,14.8,3054
2004-01-01,"Allen, KY",21003,33541,3185,17.2,3065
2005-01-01,"Allen, KY",21003,34121,3077,16.7,3080
2006-01-01,"Allen, KY",21003,34821,3441,18.6,3127
2007-01-01,"Allen, KY",21003,36283,3361,18.1,3028
2008-01-01,"Allen, KY",21003,36097,3617,19.2,3090
2009-01-01,"Allen, KY",21003,36563,3356,17.9,3037
2010-01-01,"Allen, KY",21003,36288,3598,19.0,3093
2011-01-01,"Allen, KY",21003,36817,3630,19.0,3083
2012-01-01,"Allen, KY",21003,36952,3713,19.0,3089
2013-01-01,"Allen, KY",21003,37222,3767,19.0,3089
2014-01-01,"Allen, KY",21003,37422,3826,20.0,3092
2015-01-01,"Allen, KY",21003,37631,3877,20.0,3093
2016-01-01,"Allen, KY",21003,37818,3926,20.0,3095
2017-01-01,"Allen, KY",21003,37996,3972,20.0,3097
2018-01-01,"Allen, KY",21003,38161,4014,21.0,3098
2019-01-01,"Allen, KY",21003,38316,4054,21.0,3100
