YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Spink, SD",46115,25538,1084,14.4,1655
1997-01-01,"Spink, SD",46115,28412,1050,14.3,1649
1998-01-01,"Spink, SD",46115,28190,1060,14.6,1679
1999-01-01,"Spink, SD",46115,30748,811,11.5,1670
2000-01-01,"Spink, SD",46115,32617,880,12.9,1618
2001-01-01,"Spink, SD",46115,31460,856,12.9,1589
2002-01-01,"Spink, SD",46115,29961,898,13.7,1475
2003-01-01,"Spink, SD",46115,31752,780,11.9,1427
2004-01-01,"Spink, SD",46115,33547,782,12.1,1364
2005-01-01,"Spink, SD",46115,37010,844,13.2,1463
2006-01-01,"Spink, SD",46115,36226,1008,15.8,1407
2007-01-01,"Spink, SD",46115,40016,765,12.3,1308
2008-01-01,"Spink, SD",46115,41918,762,12.4,1296
2009-01-01,"Spink, SD",46115,43905,743,12.3,1350
2010-01-01,"Spink, SD",46115,44256,797,13.0,1342
2011-01-01,"Spink, SD",46115,44631,777,13.0,1299
2012-01-01,"Spink, SD",46115,45384,757,13.0,1262
2013-01-01,"Spink, SD",46115,46399,744,13.0,1236
2014-01-01,"Spink, SD",46115,47514,736,13.0,1217
2015-01-01,"Spink, SD",46115,48615,730,13.0,1202
2016-01-01,"Spink, SD",46115,49651,725,13.0,1188
2017-01-01,"Spink, SD",46115,50614,719,13.0,1174
2018-01-01,"Spink, SD",46115,51515,713,13.0,1159
2019-01-01,"Spink, SD",46115,52371,706,13.0,1144
