YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cochran, TX",48079,25567,1158,28.9,1296
1997-01-01,"Cochran, TX",48079,26258,1006,26.1,1260
1998-01-01,"Cochran, TX",48079,26598,896,23.8,1232
1999-01-01,"Cochran, TX",48079,27290,876,23.8,1208
2000-01-01,"Cochran, TX",48079,27892,905,25.3,1143
2001-01-01,"Cochran, TX",48079,28002,841,24.4,1029
2002-01-01,"Cochran, TX",48079,26810,744,21.7,971
2003-01-01,"Cochran, TX",48079,26724,742,22.7,942
2004-01-01,"Cochran, TX",48079,29658,706,21.9,894
2005-01-01,"Cochran, TX",48079,30193,865,27.0,905
2006-01-01,"Cochran, TX",48079,30541,937,29.9,878
2007-01-01,"Cochran, TX",48079,32832,729,24.2,1366
2008-01-01,"Cochran, TX",48079,34388,647,22.3,1332
2009-01-01,"Cochran, TX",48079,33343,612,21.5,779
2010-01-01,"Cochran, TX",48079,30928,887,29.0,530
2011-01-01,"Cochran, TX",48079,32344,856,29.0,1001
2012-01-01,"Cochran, TX",48079,35173,632,23.0,1304
2013-01-01,"Cochran, TX",48079,35361,595,22.0,1016
2014-01-01,"Cochran, TX",48079,33783,750,26.0,714
2015-01-01,"Cochran, TX",48079,33747,808,28.0,857
2016-01-01,"Cochran, TX",48079,35387,699,25.0,1119
2017-01-01,"Cochran, TX",48079,36221,622,23.0,1070
2018-01-01,"Cochran, TX",48079,35553,681,25.0,856
2019-01-01,"Cochran, TX",48079,35109,749,27.0,840
