YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"McHenry, ND",38049,23016,1015,16.1,1350
1997-01-01,"McHenry, ND",38049,24851,1044,16.9,1317
1998-01-01,"McHenry, ND",38049,25179,1107,18.1,1281
1999-01-01,"McHenry, ND",38049,27209,938,15.6,1236
2000-01-01,"McHenry, ND",38049,28934,836,14.4,1209
2001-01-01,"McHenry, ND",38049,28862,954,16.6,1182
2002-01-01,"McHenry, ND",38049,29214,854,14.8,1136
2003-01-01,"McHenry, ND",38049,31648,756,13.3,1070
2004-01-01,"McHenry, ND",38049,32306,712,12.8,1044
2005-01-01,"McHenry, ND",38049,31947,796,14.7,1046
2006-01-01,"McHenry, ND",38049,32832,801,15.0,1013
2007-01-01,"McHenry, ND",38049,36053,764,14.8,963
2008-01-01,"McHenry, ND",38049,37710,701,13.7,909
2009-01-01,"McHenry, ND",38049,38438,773,15.1,888
2010-01-01,"McHenry, ND",38049,39674,694,13.0,850
2011-01-01,"McHenry, ND",38049,40374,664,13.0,826
2012-01-01,"McHenry, ND",38049,41030,643,13.0,803
2013-01-01,"McHenry, ND",38049,41706,624,13.0,780
2014-01-01,"McHenry, ND",38049,42400,606,12.0,758
2015-01-01,"McHenry, ND",38049,43103,589,12.0,735
2016-01-01,"McHenry, ND",38049,43807,572,12.0,713
2017-01-01,"McHenry, ND",38049,44504,556,12.0,691
2018-01-01,"McHenry, ND",38049,45189,540,12.0,669
2019-01-01,"McHenry, ND",38049,45861,524,12.0,648
