YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Gallatin, IL",17059,22820,1270,19.0,1005
1997-01-01,"Gallatin, IL",17059,26278,1257,19.1,1036
1998-01-01,"Gallatin, IL",17059,27892,1157,17.7,1220
1999-01-01,"Gallatin, IL",17059,27047,1091,16.9,1188
2000-01-01,"Gallatin, IL",17059,28229,1102,17.6,1009
2001-01-01,"Gallatin, IL",17059,27974,932,15.1,1022
2002-01-01,"Gallatin, IL",17059,27861,992,16.0,1020
2003-01-01,"Gallatin, IL",17059,28281,976,15.8,996
2004-01-01,"Gallatin, IL",17059,29997,988,16.1,945
2005-01-01,"Gallatin, IL",17059,29780,1146,18.9,906
2006-01-01,"Gallatin, IL",17059,30848,1168,19.1,915
2007-01-01,"Gallatin, IL",17059,33799,1187,19.9,906
2008-01-01,"Gallatin, IL",17059,34580,1104,18.6,833
2009-01-01,"Gallatin, IL",17059,34319,1091,19.3,802
2010-01-01,"Gallatin, IL",17059,35809,1057,18.0,697
2011-01-01,"Gallatin, IL",17059,36350,1103,19.0,705
2012-01-01,"Gallatin, IL",17059,37633,1091,19.0,643
2013-01-01,"Gallatin, IL",17059,38466,1112,20.0,626
2014-01-01,"Gallatin, IL",17059,39610,1108,20.0,576
2015-01-01,"Gallatin, IL",17059,40570,1119,20.0,545
2016-01-01,"Gallatin, IL",17059,41681,1119,21.0,499
2017-01-01,"Gallatin, IL",17059,42731,1127,21.0,460
2018-01-01,"Gallatin, IL",17059,43866,1130,21.0,415
2019-01-01,"Gallatin, IL",17059,44993,1137,22.0,372
