YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Logan, OH",39091,35059,4370,9.6,7917
1997-01-01,"Logan, OH",39091,37531,4416,9.5,8008
1998-01-01,"Logan, OH",39091,39105,4264,9.1,8051
1999-01-01,"Logan, OH",39091,40567,4393,9.6,8043
2000-01-01,"Logan, OH",39091,42590,3918,8.6,8043
2001-01-01,"Logan, OH",39091,41728,4146,9.1,7959
2002-01-01,"Logan, OH",39091,41826,4171,9.1,7825
2003-01-01,"Logan, OH",39091,43403,4274,9.3,7627
2004-01-01,"Logan, OH",39091,43620,4615,10.0,7575
2005-01-01,"Logan, OH",39091,45309,5227,11.4,7576
2006-01-01,"Logan, OH",39091,44951,5345,11.8,7546
2007-01-01,"Logan, OH",39091,48482,5498,12.1,7496
2008-01-01,"Logan, OH",39091,49622,4913,10.8,7374
2009-01-01,"Logan, OH",39091,45756,6399,14.0,7328
2010-01-01,"Logan, OH",39091,49445,5976,13.0,7389
2011-01-01,"Logan, OH",39091,50717,5771,12.0,7335
2012-01-01,"Logan, OH",39091,51035,5840,12.0,7238
2013-01-01,"Logan, OH",39091,51309,6082,13.0,7153
2014-01-01,"Logan, OH",39091,51965,6326,13.0,7092
2015-01-01,"Logan, OH",39091,52897,6502,14.0,7042
2016-01-01,"Logan, OH",39091,53864,6633,14.0,6989
2017-01-01,"Logan, OH",39091,54748,6763,14.0,6929
2018-01-01,"Logan, OH",39091,55570,6914,15.0,6865
2019-01-01,"Logan, OH",39091,56393,7078,15.0,6801
