YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"St. Louis, MO",29189,42904,73757,7.3,149065
1997-01-01,"St. Louis, MO",29189,47825,72453,7.2,151011
1998-01-01,"St. Louis, MO",29189,49412,73044,7.3,154090
1999-01-01,"St. Louis, MO",29189,49778,79022,7.9,154380
2000-01-01,"St. Louis, MO",29189,51309,68935,6.9,155395
2001-01-01,"St. Louis, MO",29189,51313,70737,7.1,154960
2002-01-01,"St. Louis, MO",29189,50500,76788,7.7,154816
2003-01-01,"St. Louis, MO",29189,51359,86162,8.6,152680
2004-01-01,"St. Louis, MO",29189,52097,95112,9.6,153198
2005-01-01,"St. Louis, MO",29189,54342,82182,8.4,151985
2006-01-01,"St. Louis, MO",29189,53349,91983,9.4,149922
2007-01-01,"St. Louis, MO",29189,56864,84212,8.6,149179
2008-01-01,"St. Louis, MO",29189,57782,87531,9.0,147887
2009-01-01,"St. Louis, MO",29189,56939,93601,9.6,148819
2010-01-01,"St. Louis, MO",29189,57932,93453,9.0,147979
2011-01-01,"St. Louis, MO",29189,58677,94641,9.0,147114
2012-01-01,"St. Louis, MO",29189,59416,96215,9.0,146309
2013-01-01,"St. Louis, MO",29189,60188,97879,10.0,145521
2014-01-01,"St. Louis, MO",29189,60987,99590,10.0,144728
2015-01-01,"St. Louis, MO",29189,61808,101343,10.0,143922
2016-01-01,"St. Louis, MO",29189,62651,103139,10.0,143098
2017-01-01,"St. Louis, MO",29189,63513,104977,10.0,142255
2018-01-01,"St. Louis, MO",29189,64397,106859,11.0,141393
2019-01-01,"St. Louis, MO",29189,65301,108786,11.0,140510
