YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Polk, FL",12105,29393,73866,16.8,69718
1997-01-01,"Polk, FL",12105,31030,74345,16.6,72807
1998-01-01,"Polk, FL",12105,32654,70280,15.5,74808
1999-01-01,"Polk, FL",12105,33371,65969,13.9,76497
2000-01-01,"Polk, FL",12105,35438,63420,13.2,77300
2001-01-01,"Polk, FL",12105,34442,67606,13.9,78685
2002-01-01,"Polk, FL",12105,34620,67908,13.6,79477
2003-01-01,"Polk, FL",12105,35069,71543,14.0,81207
2004-01-01,"Polk, FL",12105,36339,69999,13.2,84135
2005-01-01,"Polk, FL",12105,39114,73142,13.9,86292
2006-01-01,"Polk, FL",12105,41176,73442,13.4,89443
2007-01-01,"Polk, FL",12105,44216,71881,12.8,92801
2008-01-01,"Polk, FL",12105,44350,86702,15.3,93980
2009-01-01,"Polk, FL",12105,41913,95938,16.8,94657
2010-01-01,"Polk, FL",12105,42700,98710,17.0,97706
2011-01-01,"Polk, FL",12105,45570,98667,16.0,101423
2012-01-01,"Polk, FL",12105,48083,101260,16.0,104888
2013-01-01,"Polk, FL",12105,49755,106553,17.0,108146
2014-01-01,"Polk, FL",12105,51179,112695,17.0,111559
2015-01-01,"Polk, FL",12105,52853,118664,18.0,115317
2016-01-01,"Polk, FL",12105,54849,124564,18.0,119417
2017-01-01,"Polk, FL",12105,57040,130822,19.0,123802
2018-01-01,"Polk, FL",12105,59341,137656,20.0,128459
2019-01-01,"Polk, FL",12105,61756,145059,20.0,133417
