YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Rankin, MS",28121,39755,10640,10.5,17452
1997-01-01,"Rankin, MS",28121,41627,10370,9.7,18169
1998-01-01,"Rankin, MS",28121,42543,10516,9.6,18467
1999-01-01,"Rankin, MS",28121,43251,11822,10.6,18834
2000-01-01,"Rankin, MS",28121,45021,11105,9.7,18841
2001-01-01,"Rankin, MS",28121,44253,12105,10.3,18815
2002-01-01,"Rankin, MS",28121,44964,12476,10.3,18774
2003-01-01,"Rankin, MS",28121,46546,12965,10.4,19025
2004-01-01,"Rankin, MS",28121,47580,13549,10.6,19729
2005-01-01,"Rankin, MS",28121,49147,11431,9.1,20195
2006-01-01,"Rankin, MS",28121,50121,14349,11.0,21188
2007-01-01,"Rankin, MS",28121,53561,12480,9.4,21326
2008-01-01,"Rankin, MS",28121,55530,14993,11.1,21759
2009-01-01,"Rankin, MS",28121,52648,15384,11.2,22114
2010-01-01,"Rankin, MS",28121,56330,12713,9.0,22119
2011-01-01,"Rankin, MS",28121,56129,16185,11.0,22730
2012-01-01,"Rankin, MS",28121,57403,14045,9.0,22805
2013-01-01,"Rankin, MS",28121,58271,15658,10.0,23218
2014-01-01,"Rankin, MS",28121,59061,15157,10.0,23434
2015-01-01,"Rankin, MS",28121,59986,15652,10.0,23731
2016-01-01,"Rankin, MS",28121,60745,15753,10.0,23988
2017-01-01,"Rankin, MS",28121,61575,15945,10.0,24245
2018-01-01,"Rankin, MS",28121,62329,16146,10.0,24496
2019-01-01,"Rankin, MS",28121,63086,16299,10.0,24737
