YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Valdez-Cordova, AK",2261,54811,853,8.3,2144
1997-01-01,"Valdez-Cordova, AK",2261,50526,1005,9.8,2220
1998-01-01,"Valdez-Cordova, AK",2261,51525,952,9.4,2349
1999-01-01,"Valdez-Cordova, AK",2261,46840,807,8.0,2395
2000-01-01,"Valdez-Cordova, AK",2261,49124,776,7.8,2211
2001-01-01,"Valdez-Cordova, AK",2261,49086,814,8.2,2266
2002-01-01,"Valdez-Cordova, AK",2261,49643,843,8.6,2218
2003-01-01,"Valdez-Cordova, AK",2261,50338,901,9.1,2292
2004-01-01,"Valdez-Cordova, AK",2261,51062,887,9.0,2236
2005-01-01,"Valdez-Cordova, AK",2261,52864,1035,10.6,2183
2006-01-01,"Valdez-Cordova, AK",2261,56508,989,10.1,2114
2007-01-01,"Valdez-Cordova, AK",2261,55428,897,9.5,1752
2008-01-01,"Valdez-Cordova, AK",2261,58946,790,8.5,1675
2009-01-01,"Valdez-Cordova, AK",2261,60780,726,7.9,1581
2010-01-01,"Valdez-Cordova, AK",2261,60602,741,8.0,1440
2011-01-01,"Valdez-Cordova, AK",2261,62674,723,7.0,1397
2012-01-01,"Valdez-Cordova, AK",2261,63196,721,7.0,1306
2013-01-01,"Valdez-Cordova, AK",2261,64468,708,7.0,1251
2014-01-01,"Valdez-Cordova, AK",2261,65166,701,7.0,1182
2015-01-01,"Valdez-Cordova, AK",2261,66095,691,7.0,1128
2016-01-01,"Valdez-Cordova, AK",2261,66793,682,7.0,1071
2017-01-01,"Valdez-Cordova, AK",2261,67544,673,7.0,1021
2018-01-01,"Valdez-Cordova, AK",2261,68190,665,7.0,972
2019-01-01,"Valdez-Cordova, AK",2261,68829,657,7.0,928
