YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Spencer, IN",18147,35998,1746,8.5,3767
1997-01-01,"Spencer, IN",18147,38960,1857,8.8,3861
1998-01-01,"Spencer, IN",18147,40889,1815,8.5,3873
1999-01-01,"Spencer, IN",18147,41603,1427,7.0,3873
2000-01-01,"Spencer, IN",18147,43805,1447,7.1,3929
2001-01-01,"Spencer, IN",18147,43197,1471,7.3,3904
2002-01-01,"Spencer, IN",18147,43645,1466,7.2,3856
2003-01-01,"Spencer, IN",18147,44456,1541,7.6,3847
2004-01-01,"Spencer, IN",18147,46831,1662,8.1,3795
2005-01-01,"Spencer, IN",18147,45208,1679,8.4,3706
2006-01-01,"Spencer, IN",18147,48529,1917,9.4,3652
2007-01-01,"Spencer, IN",18147,52269,1849,9.2,3732
2008-01-01,"Spencer, IN",18147,53781,1856,9.3,3620
2009-01-01,"Spencer, IN",18147,49006,1983,10.0,3545
2010-01-01,"Spencer, IN",18147,51400,2266,11.0,3540
2011-01-01,"Spencer, IN",18147,52467,2250,11.0,3511
2012-01-01,"Spencer, IN",18147,53326,2273,11.0,3484
2013-01-01,"Spencer, IN",18147,54284,2339,11.0,3452
2014-01-01,"Spencer, IN",18147,55207,2404,11.0,3417
2015-01-01,"Spencer, IN",18147,56134,2475,12.0,3381
2016-01-01,"Spencer, IN",18147,57075,2549,12.0,3345
2017-01-01,"Spencer, IN",18147,58029,2625,13.0,3307
2018-01-01,"Spencer, IN",18147,58998,2703,13.0,3269
2019-01-01,"Spencer, IN",18147,59983,2782,13.0,3230
