YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"LaPorte, IN",18091,36184,9954,9.5,18534
1997-01-01,"LaPorte, IN",18091,38753,10950,10.4,18339
1998-01-01,"LaPorte, IN",18091,40113,10936,10.4,18220
1999-01-01,"LaPorte, IN",18091,39353,9517,9.1,18220
2000-01-01,"LaPorte, IN",18091,40926,9961,9.5,18047
2001-01-01,"LaPorte, IN",18091,39908,10206,9.8,17965
2002-01-01,"LaPorte, IN",18091,39692,10807,10.4,17865
2003-01-01,"LaPorte, IN",18091,40127,10369,9.9,17830
2004-01-01,"LaPorte, IN",18091,41906,11791,11.2,17466
2005-01-01,"LaPorte, IN",18091,45537,12270,11.9,17975
2006-01-01,"LaPorte, IN",18091,46596,12428,12.0,18026
2007-01-01,"LaPorte, IN",18091,44620,14068,13.6,18544
2008-01-01,"LaPorte, IN",18091,46388,13130,12.7,18647
2009-01-01,"LaPorte, IN",18091,46022,15114,14.5,18395
2010-01-01,"LaPorte, IN",18091,48229,14652,14.0,18789
2011-01-01,"LaPorte, IN",18091,47890,15256,14.0,18892
2012-01-01,"LaPorte, IN",18091,48287,15470,14.0,19049
2013-01-01,"LaPorte, IN",18091,48414,15749,15.0,19173
2014-01-01,"LaPorte, IN",18091,48574,15964,15.0,19287
2015-01-01,"LaPorte, IN",18091,48686,16157,15.0,19387
2016-01-01,"LaPorte, IN",18091,48779,16320,15.0,19476
2017-01-01,"LaPorte, IN",18091,48849,16458,15.0,19553
2018-01-01,"LaPorte, IN",18091,48901,16575,15.0,19620
2019-01-01,"LaPorte, IN",18091,48939,16672,16.0,19678
