YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Monroe, AR",5095,18815,3572,34.2,2246
1997-01-01,"Monroe, AR",5095,20702,3110,30.6,2179
1998-01-01,"Monroe, AR",5095,21819,2812,27.9,2160
1999-01-01,"Monroe, AR",5095,22742,2483,24.4,2150
2000-01-01,"Monroe, AR",5095,23713,2399,24.4,2050
2001-01-01,"Monroe, AR",5095,22930,2331,24.3,1995
2002-01-01,"Monroe, AR",5095,22355,2353,24.7,1927
2003-01-01,"Monroe, AR",5095,23978,2160,23.2,1882
2004-01-01,"Monroe, AR",5095,24684,2086,22.7,1760
2005-01-01,"Monroe, AR",5095,27334,2510,27.5,1707
2006-01-01,"Monroe, AR",5095,25592,2361,26.5,1703
2007-01-01,"Monroe, AR",5095,27141,2322,27.2,1581
2008-01-01,"Monroe, AR",5095,27044,2175,26.0,1483
2009-01-01,"Monroe, AR",5095,26054,2206,27.5,1396
2010-01-01,"Monroe, AR",5095,26887,2072,26.0,1266
2011-01-01,"Monroe, AR",5095,28098,2080,27.0,1133
2012-01-01,"Monroe, AR",5095,28960,2079,28.0,1001
2013-01-01,"Monroe, AR",5095,29637,2043,29.0,859
2014-01-01,"Monroe, AR",5095,30360,1993,30.0,704
2015-01-01,"Monroe, AR",5095,31194,1941,30.0,535
2016-01-01,"Monroe, AR",5095,32120,1888,31.0,351
2017-01-01,"Monroe, AR",5095,33124,1833,32.0,151
2018-01-01,"Monroe, AR",5095,34211,1771,33.0,-66
2019-01-01,"Monroe, AR",5095,35390,1705,34.0,-302
